name,description,product_variants,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,category,sub-category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
Bulls Blood,"Egri Bikavér from Hungary, provided by Sazerac North America. Enjoy the unique taste and quality.",,1495676,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2819299/4edcc08763e7aa427bc66.png?1698677142,,https://johnsonbrothers.storefronts.site/p/DHCFT,,,,Egri Bikavér,Wine,Still,Red,,johnson brothers,Sazerac North America,Hungary,Alcohol,Wine,Still,Red
Pinot Noir,"Element Cellars from United States, provided by Bogle Vineyards. Enjoy the unique taste and quality.",,1548402,12,750.0,,,,,,,https://johnsonbrothers.storefronts.site/p/16TBP,,,,Element Cellars,Wine,Still,Red,,johnson brothers,Bogle Vineyards,United States,Alcohol,Wine,Still,Red
Chardonnay California,"ElementAL Wines from United States, provided by Bogle Vineyards. Enjoy the unique taste and quality.",,1944518,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2903676/73fa4da36fcfcc90e95da.png?1703664263,,https://johnsonbrothers.storefronts.site/p/GPXEH,,,,ElementAL Wines,Wine,Still,White,,johnson brothers,Bogle Vineyards,United States,Alcohol,Wine,Still,White
Pinot Grigio California,"ElementAL Wines from United States, provided by Bogle Vineyards. Enjoy the unique taste and quality.",,1869090,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2915897/3515a44862f65ee764405.png?1704431658,,https://johnsonbrothers.storefronts.site/p/GSFUY,,,,ElementAL Wines,Wine,Still,White,,johnson brothers,Bogle Vineyards,United States,Alcohol,Wine,Still,White
Moscato,"A touch of frizzante, or light effervescence, adds a distinctive and enjoyable balance to our Moscato.
Elmo Pio Moscato is made with 100% Italian Moscato grapes from the famous Piemonte region. The wine exhibits a bright, refreshing flavor reminiscent of fresh peach and strawberry.",,1046801,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/555880/31ce658663a9b209c0ab2.png?1543489648,,https://johnsonbrothers.storefronts.site/p/6YCQQ,,,,Elmo Pio,Wine,Still,White,,johnson brothers,Pio Imports,Italy,Alcohol,Wine,Still,White
Moscato,"A touch of frizzante, or light effervescence, adds a distinctive and enjoyable balance to our Moscato.
Elmo Pio Moscato is made with 100% Italian Moscato grapes from the famous Piemonte region. The wine exhibits a bright, refreshing flavor reminiscent of fresh peach and strawberry.",,1590968,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/555880/31ce658663a9b209c0ab2.png?1543489648,,https://johnsonbrothers.storefronts.site/p/6YCQQ,,,,Elmo Pio,Wine,Still,White,,johnson brothers,Pio Imports,Italy,Alcohol,Wine,Still,White
Cava Brut Rosé,"Emendis from Spain, provided by SAWM Imports. Enjoy the unique taste and quality.",,1710456,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3165940/c9eaa3b25ad660cb1b3c6.png?1717823404,,https://johnsonbrothers.storefronts.site/p/W2OKM,,,,Emendis,Wine,Sparkling,Rosé,,johnson brothers,SAWM Imports,Spain,Alcohol,Wine,Sparkling,Rosé
Cava Brut Vintage,"Cava Emendis Brut has a pale aspect with gold and emerald nuances and exhibits a delicate string of fine bubbles with a homogenous corona. It has a primary nose of soft woody tones with citrus notes, ‘memories’ of bay-leaf and a lingering finish of sweet orange. To the palate presents a fine acidity with soft bubbles of good duration. In the mouth it is rounded and elegant exhibiting velvety memories of sweet fruits and leaving a light aftertaste of raw almond.",,1430786,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3165941/50e586430d0fbf7e2bc9c.png?1717823421,,https://johnsonbrothers.storefronts.site/p/DORNB,,,,Emendis,Wine,Sparkling,White,,johnson brothers,SAWM Imports,Spain,Alcohol,Wine,Sparkling,White
Merlot Central Coast,"Our Merlot showcases Central Coast California. Fruit from cooler Monterey County lends exquisite texture and suppleness, while fruit from other growing regions, including Paso Robles, notable for warm days and cool nights, contribute to the concentrated fruit aromas and flavors of this Merlot.

APPEARANCE
Deep garnet

AROMA
Concentrated dark fruit, blueberry, vanilla, and cherry

FLAVOR
Well balanced with cherry, cranberry, and marzipan flavors, complemented by a lingering, toasty vanilla finish

PAIRINGS
Smoked salmon, goat cheese, nuts, poultry, lamb, mushrooms",,1404803,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/158223/3361062286eaa02b1a2a6.png?1616720669,,https://johnsonbrothers.storefronts.site/p/5HU9Z,,,,Estancia Vineyards,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Bordeaux Let It Bee Red Blend,"Ethic Drinks from France, provided by USA Wine West. Enjoy the unique taste and quality.",,1074077,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2719478/937882da778830662c7eb.png?1691401900,,https://johnsonbrothers.storefronts.site/p/6FBH2,,,,Ethic Drinks,Wine,Still,Red,,johnson brothers,USA Wine West,France,Alcohol,Wine,Still,Red
Bordeaux Sauvignon Blanc Let It Bee,"Ethic Drinks from France, provided by USA Wine West. Enjoy the unique taste and quality.",,1736082,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2719477/6595ab50969d93f523d13.png?1691401879,,https://johnsonbrothers.storefronts.site/p/HNC3X,,,,Ethic Drinks,Wine,Still,White,,johnson brothers,USA Wine West,France,Alcohol,Wine,Still,White
Chardonnay Let It Bee,"Ethic Drinks from France, provided by USA Wine West. Enjoy the unique taste and quality.",,1608802,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2388022/225b50b27ee25be70047b.png?1657888602,,https://johnsonbrothers.storefronts.site/p/S8I6G,,,,Ethic Drinks,Wine,Still,White,,johnson brothers,USA Wine West,France,Alcohol,Wine,Still,White
Le It Bee Cabernet Sauvignon,"Ethic Drinks from France, provided by USA Wine West. Enjoy the unique taste and quality.",,1223786,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2388019/822cbef2c702f54d75a22.png?1657888597,,https://johnsonbrothers.storefronts.site/p/5IYHQ,,,,Ethic Drinks,Wine,Still,Red,,johnson brothers,USA Wine West,France,Alcohol,Wine,Still,Red
Let It Bee Red Blend,"Ethic Drinks from France, provided by USA Wine West. Enjoy the unique taste and quality.",,1223289,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2357472/9e22829660c703ab1dd78.png?1655989140,,https://johnsonbrothers.storefronts.site/p/NPAZY,,,,Ethic Drinks,Wine,Still,Red,,johnson brothers,USA Wine West,France,Alcohol,Wine,Still,Red
Pays d'Oc Pinot Noir Let It Bee,"Ethic Drinks from France, provided by USA Wine West. Enjoy the unique taste and quality.",,1648217,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3012885/00ec96d50b9dfaeb3ab9f.png?1709624491,,https://johnsonbrothers.storefronts.site/p/6NTQ3,,,,Ethic Drinks,Wine,Still,Red,,johnson brothers,USA Wine West,France,Alcohol,Wine,Still,Red
Prosecco Extra Dry Let It Bee,"Ethic Drinks from Italy, provided by USA Wine West. Enjoy the unique taste and quality.",,1198159,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3012887/ae25063346bc18a138428.png?1709624494,,https://johnsonbrothers.storefronts.site/p/RVSDM,,,,Ethic Drinks,Wine,Sparkling,White,,johnson brothers,USA Wine West,Italy,Alcohol,Wine,Sparkling,White
Prosecco Extra Dry Let It Bee Rosé,"Ethic Drinks from Italy, provided by USA Wine West. Enjoy the unique taste and quality.",,1095802,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3012883/b47d5880f2aff3cbb1d53.png?1709624489,,https://johnsonbrothers.storefronts.site/p/JN2JI,,,,Ethic Drinks,Wine,Sparkling,Rosé,,johnson brothers,USA Wine West,Italy,Alcohol,Wine,Sparkling,Rosé
Pinot Noir Rosé Estate Vineyards Monterey County,"Exposition Winery from United States, provided by Dozortsev & Sons. Enjoy the unique taste and quality.",,1229287,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1890241/3c47597c7d24cd19f390d.png?1616400093,,https://johnsonbrothers.storefronts.site/p/GAUSH,,,,Exposition Winery,Wine,Still,Rosé,,johnson brothers,Dozortsev & Sons,United States,Alcohol,Wine,Still,Rosé
Vintner's Collection Cocktail Pale Dry Sherry,Light-bodied and delicate; made in the driest style of premium sherries.,,1492178,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2281699/44da53fe3144ded61521a.png?1651667179,,https://johnsonbrothers.storefronts.site/p/254P4,,,,Fairbanks,Wine,Fortified,Sherry,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Fortified,Sherry
Vintner's Collection Cream Sherry,"Full-bodied and velvety soft, with an appealing touch of sweetness.",,1794639,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2538530/2b382db386c86fc3e7ce0.png?1674855619,,https://johnsonbrothers.storefronts.site/p/AWXJO,,,,Fairbanks,Wine,Fortified,Sherry,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Fortified,Sherry
Vintner's Collection Port,"An exceptional ruby port with a supebly rich, full-bodied character.",,1149401,4,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1329639/3fdfedbca61743fec17a3.png?1572604602,,https://johnsonbrothers.storefronts.site/p/UR6U5,,,,Fairbanks,Wine,Fortified,Port,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Fortified,Port
Vintner's Collection Port,"An exceptional ruby port with a supebly rich, full-bodied character.",,1703027,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1329639/3fdfedbca61743fec17a3.png?1572604602,,https://johnsonbrothers.storefronts.site/p/UR6U5,,,,Fairbanks,Wine,Fortified,Port,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Fortified,Port
Vintner's Collection Sherry,"Medium dry with a full body. Blended and aged for a mellow, nutty flavor.",,1231137,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1329558/862639bbdf50e5fec7635.png?1572603866,,https://johnsonbrothers.storefronts.site/p/EA4OQ,,,,Fairbanks,Wine,Fortified,Sherry,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Fortified,Sherry
Vintner's Collection Sherry,"Medium dry with a full body. Blended and aged for a mellow, nutty flavor.",,1827651,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1329558/862639bbdf50e5fec7635.png?1572603866,,https://johnsonbrothers.storefronts.site/p/EA4OQ,,,,Fairbanks,Wine,Fortified,Sherry,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Fortified,Sherry
Vintner's Collection White Port,"Soft, pleasant, and full-bodied. A delightfully fruity and well-balanced wine.",,1279595,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1329484/2e27cc570b2def130d6f7.png?1616722377,,https://johnsonbrothers.storefronts.site/p/D0S3Z,,,,Fairbanks,Wine,Fortified,Port,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Fortified,Port
Puglia Red Blend,"Aromas and flavors of pomegranate, raspberry candies, peach yogurt, black olives and herbs with a satiny, crisp, fruity light body and an even, compelling, medium-length finish. A light-bodied red quaffer with a smooth and fruity style.",,1494476,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3055613/c3aff389d5862ef7e0d4d.png?1711622280,,https://johnsonbrothers.storefronts.site/p/NARA3,,,,Farmers Of Wine,Wine,Still,Red,,johnson brothers,Enovation Brands,Italy,Alcohol,Wine,Still,Red
Cabernet Sauvignon California,"This classic Cabernet brings extra layers of dark cherry, mocha and spice. Embrace bold tones of blackberry before a vanilla-rich finish in your new go-to red.",,1290281,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2116360/82a2477c00dd5e16d6322.png?1638797072,,https://johnsonbrothers.storefronts.site/p/NLZ05,,,,Fetzer,Wine,Still,Red,,johnson brothers,Fetzer Vineyards,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon California,"This classic Cabernet brings extra layers of dark cherry, mocha and spice. Embrace bold tones of blackberry before a vanilla-rich finish in your new go-to red.",,1977093,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2116360/82a2477c00dd5e16d6322.png?1638797072,,https://johnsonbrothers.storefronts.site/p/NLZ05,,,,Fetzer,Wine,Still,Red,,johnson brothers,Fetzer Vineyards,United States,Alcohol,Wine,Still,Red
Chardonnay California,"This Chardonnay charms with ripe pear and apple flavors, delivering a hint of toast in its fresh style. Savor notes of vanilla, pineapple and honeydew in this classic, sunny white.",,1880398,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2116487/85d28869174597cdd0c13.png?1638798438,,https://johnsonbrothers.storefronts.site/p/23NDT,,,,Fetzer,Wine,Still,White,,johnson brothers,Fetzer Vineyards,United States,Alcohol,Wine,Still,White
Chardonnay California,"This Chardonnay charms with ripe pear and apple flavors, delivering a hint of toast in its fresh style. Savor notes of vanilla, pineapple and honeydew in this classic, sunny white.",,1931569,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2116487/85d28869174597cdd0c13.png?1638798438,,https://johnsonbrothers.storefronts.site/p/23NDT,,,,Fetzer,Wine,Still,White,,johnson brothers,Fetzer Vineyards,United States,Alcohol,Wine,Still,White
Gewürztraminer California,Enjoy honeyed apricot and peach flavors. Breathe in for aromas of rose petals and honeysuckle in this crisp white.,,1457767,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2116905/99eefc2b2b6315293e1a3.png?1638857585,,https://johnsonbrothers.storefronts.site/p/72HHQ,,,,Fetzer,Wine,Still,White,,johnson brothers,Fetzer Vineyards,United States,Alcohol,Wine,Still,White
Gewürztraminer California,Enjoy honeyed apricot and peach flavors. Breathe in for aromas of rose petals and honeysuckle in this crisp white.,,1837825,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2116905/99eefc2b2b6315293e1a3.png?1638857585,,https://johnsonbrothers.storefronts.site/p/72HHQ,,,,Fetzer,Wine,Still,White,,johnson brothers,Fetzer Vineyards,United States,Alcohol,Wine,Still,White
Merlot California,"This Merlot has a deep, rich ruby color. Layered aromas of boysenberry and black plum are accented with notes of cocoa nib, black licorice, coffee and a suggestion of soy. Round, smooth tannins in this juicy, approachable Merlot complement flavors of blackberry and toast before a lingering finish.",,1864402,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/956751/e0875f16abbbb2258b294.png?1558184152,,https://johnsonbrothers.storefronts.site/p/XM85T,,,,Fetzer,Wine,Still,Red,,johnson brothers,Fetzer Vineyards,United States,Alcohol,Wine,Still,Red
Pinot Grigio California,This Pinot Grigio brings the fun with crisp pear aand refreshing melon flavors. Enjoy aromas of white peach and orange blossom while sipping this breezy wine.,,1941378,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2117209/a4503afe9384180db5df0.png?1638866466,,https://johnsonbrothers.storefronts.site/p/RWKOT,,,,Fetzer,Wine,Still,White,,johnson brothers,Fetzer Vineyards,United States,Alcohol,Wine,Still,White
Port Mendocino County,"Fetzer from United States, provided by Fetzer Vineyards. Enjoy the unique taste and quality.",,1222097,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3230296/dd2b1e8d638bde1282aa2.png?1721819854,,https://johnsonbrothers.storefronts.site/p/5VYVT,,,,Fetzer,Wine,Fortified,Port,,johnson brothers,Fetzer Vineyards,United States,Alcohol,Wine,Fortified,Port
Riesling California,"A slow, cool fermentation in stainless steel tanks preserved the natural acidity of the grapes, creating the framework for a wine bursting with crisp citrus notes in the glass. Fermentation was halted before completion to leave a subtle suggestion of sweetness on the palate.",,1680973,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2117257/2aa841e20d1cb67d8d117.png?1638866518,,https://johnsonbrothers.storefronts.site/p/I7KML,,,,Fetzer,Wine,Still,White,,johnson brothers,Fetzer Vineyards,United States,Alcohol,Wine,Still,White
Sauvignon Blanc Lo & Behold,"This light Sauvignon Blanc delivers tropical fruit with a refreshing twist. Enjoy zesty citrus-pineapple aromas and a splash of kiwi-lime in this cool, crisp white.",,1387386,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2478621/80ab722ff53cf98757291.png?1667568639,,https://johnsonbrothers.storefronts.site/p/SRWBF,,,,Fetzer,Wine,Still,White,,johnson brothers,Fetzer Vineyards,Chile,Alcohol,Wine,Still,White
Series '68 Red Blend California,"The nose brims with aromas of black plum, cherry jam and mocha. Full-bodied, the palate delivers flavors of raspberry and black cherry, with threads of freshly turned earth, raspberries, cocoa, clove, dark chocolate and anise. This is an approachable, balanced red wine with smooth tannins and a juicy finish.",,1351519,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2117484/afc3f0ba2a8850a21db7a.png?1638874295,,https://johnsonbrothers.storefronts.site/p/RWJ5Z,,,,Fetzer,Wine,Still,Red,,johnson brothers,Fetzer Vineyards,United States,Alcohol,Wine,Still,Red
Sicilia Chardonnay,"Color : Straw yellow with pale golden highlights.
Bouquet : Broad with intense concentrations of tropical fruit and hints of pineapple, mango, and sweet vanilla overtones.
Palatre : Dry and well balanced with good acidity, an elegant touch of toasted almonds, and a long finish.",,1988229,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/562563/f6bea71bc662a7d5f0a4d.png?1543660268,,https://johnsonbrothers.storefronts.site/p/9WIN9,,,,Feudo Principi di Butera,Wine,Still,White,,johnson brothers,1821 Fine Wine & Spirits,Italy,Alcohol,Wine,Still,White
Sicilia Insolia,"Color : A clear and brilliant golden straw yellow with taint green hues.
Bouquet : Elegant minerals with fresh apples, tangerine, creamsicle and
exotic flowers.
Palate : Dry, medium bodied, refreshing and reveals mouthwatering
citrus flavors, tangerine, sweet almond and stone minerals that
lead to a long and crisp finish.",,1243140,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/562635/72065ce41bf5310ec7682.png?1543661034,,https://johnsonbrothers.storefronts.site/p/ALXAZ,,,,Feudo Principi di Butera,Wine,Still,White,,johnson brothers,1821 Fine Wine & Spirits,Italy,Alcohol,Wine,Still,White
Sicilia Merlot,"Color : A sumptuously deep garnet red.
Bouquet : Rich with scents of black currant and blackberries, which are perfectly blended with attractive vanilla notes.
Palate : Soft, yet well structured; hints of wild berries and spices, leading to a lingering finish.",,1353068,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/562656/9653a056da4c33ae62057.png?1543661411,,https://johnsonbrothers.storefronts.site/p/FCDSS,,,,Feudo Principi di Butera,Wine,Still,Red,,johnson brothers,1821 Fine Wine & Spirits,Italy,Alcohol,Wine,Still,Red
Sicilia Nero d'Avola,"Color : Bright ruby red.
Bouquet : Ample and persistent; shows intense fruity notes of plum, cherries, and spicy hints.
Palate : Dry and medium-bodied, revealing mouthwatering red fruit; hints of wild mushrooms and espresso lead to substantial and polished tannins; beautiful graphite minerals linger on the long finish.",,1420651,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/562818/e52b17930e38fe0bf294c.png?1543663208,,https://johnsonbrothers.storefronts.site/p/6HXRY,,,,Feudo Principi di Butera,Wine,Still,Red,,johnson brothers,1821 Fine Wine & Spirits,Italy,Alcohol,Wine,Still,Red
Sicilia Palm,"Feudo Principi di Butera from Italy, provided by 1821 Fine Wine & Spirits. Enjoy the unique taste and quality.",,1286362,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3122137/edb542be912090ebfe50a.png?1715402037,,https://johnsonbrothers.storefronts.site/p/HDRYP,,,,Feudo Principi di Butera,Wine,Still,White,,johnson brothers,1821 Fine Wine & Spirits,Italy,Alcohol,Wine,Still,White
Jumilla Monastrell Time Waits For No One Double,"Finca Bacara from Spain, provided by Tri Vin Imports. Enjoy the unique taste and quality.",,1757821,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2480330/11684f7ae8caf121a4c92.png?1667970416,,https://johnsonbrothers.storefronts.site/p/EDU0I,,,,Finca Bacara,Wine,Still,Red,,johnson brothers,Tri Vin Imports,Spain,Alcohol,Wine,Still,Red
Ribeira Sacra El Prohibido,"Finca Millara from Spain, provided by SAWM Imports. Enjoy the unique taste and quality.",,1794128,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3165942/e55346c14be46fc20c152.png?1717823437,,https://johnsonbrothers.storefronts.site/p/PIREK,,,,Finca Millara,Wine,Still,Red,,johnson brothers,SAWM Imports,Spain,Alcohol,Wine,Still,Red
Ribeira Sacra Lagariza,"Vines are primarily Mencía, soils predominately decomposing red slate. Southern exposure, steep inclination and reflection from the Os Peares reservoir provide for ample grape maturity. Farmed without herbicides.
Lagariza Mencía is from handpicked and selected fruit, produced in a fresh style, aged just three months in neutral barrels.",,1564611,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2131514/1c5673a0e120eb79fab40.png?1639985943,,https://johnsonbrothers.storefronts.site/p/YWGK5,,,,Finca Millara,Wine,Still,Red,,johnson brothers,SAWM Imports,Spain,Alcohol,Wine,Still,Red
Côtes de Provence Rosé,"Fleur De Mer from France, provided by Gallo. Enjoy the unique taste and quality.",,1563417,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3238989/8faf7ce2038f8384840ba.png?1722346848,,https://johnsonbrothers.storefronts.site/p/3E7QX,,,,Fleur De Mer,Wine,Still,Rosé,,johnson brothers,Gallo,France,Alcohol,Wine,Still,Rosé
Cabernet Sauvignon Vintage Reserve Paso Robles,"Fog & Light from United States, provided by Scheid Vineyards. Enjoy the unique taste and quality.",,1271259,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2527922/11017471c1e183878b4fc.png?1673865983,,https://johnsonbrothers.storefronts.site/p/FO895,,,,Fog & Light,Wine,Still,Red,,johnson brothers,Scheid Vineyards,United States,Alcohol,Wine,Still,Red
Chianti,"Ruby red, with a typical Chianti nose, smooth, medium-bodied palate, with an attractive lingering finish.",,1969649,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3055183/e52321de26713486febfc.png?1711612359,,https://johnsonbrothers.storefronts.site/p/DSXEI,,,,Fontella,Wine,Still,Red,,johnson brothers,Tri Vin Imports,Italy,Alcohol,Wine,Still,Red
Cabernet Sauvignon,"Bright garnet color. Aromas of watermelon sorbet, marinated cucumber, and chocolate bar with a soft, fruity light-to-medium body and a relaxed bing cherry and cedar finish with powdery tannins. A simple, fruity crowd pleaser.",,1901512,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/528059/8abde5dd6d0783ef80a54.png?1616718160,,https://johnsonbrothers.storefronts.site/p/QO1OO,,,,Foodies Wines,Wine,Still,Red,,johnson brothers,Wx Brands,United States,Alcohol,Wine,Still,Red
Chardonnay,"Gold silver color. Aromas of apple yogurt and cream pastry with a soft, fruity light-to-full body and a pear custard and ambrosia fruit salad finish.",,1709840,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/528048/3b85975f73312f745fda0.png?1616718160,,https://johnsonbrothers.storefronts.site/p/I82D6,,,,Foodies Wines,Wine,Still,White,,johnson brothers,Wx Brands,United States,Alcohol,Wine,Still,White
Pinot Grigio delle Venezie,This Italian Pinot Grigio please the palate with lovely floral notes and fresh acidity. Crisp flavors of melon and pear enhance lighter dishes.,,1657094,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1249280/9235e8aa5c037268956c8.png?1616720345,,https://johnsonbrothers.storefronts.site/p/JA4SH,,,,Foodies Wines,Wine,Still,White,,johnson brothers,Wx Brands,Italy,Alcohol,Wine,Still,White
Pinot Noir,Foodies California Pinot Noir is a medium-bodied wine loaded with black cherry and raspberry flavors.,,1712616,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/528047/7762f8ab5c099f31c7f0c.png?1616718160,,https://johnsonbrothers.storefronts.site/p/Z30SG,,,,Foodies Wines,Wine,Still,Red,,johnson brothers,Wx Brands,United States,Alcohol,Wine,Still,Red
Sauvignon Blanc,This Aussie Sauvignon Blanc has bright aromas of spring grass and guava with hints of juicy pear and vantalope on the palate.,,1051744,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/528052/417fe3750e4722488b2eb.png?1616719983,,https://johnsonbrothers.storefronts.site/p/TS1T2,,,,Foodies Wines,Wine,Still,White,,johnson brothers,Wx Brands,Australia,Alcohol,Wine,Still,White
Fox Trot Red,"This sweet, fragrant red has proven a perennial favorite, and whenever we happen to sell out, our customers let us know immediately. This wine is a blend of Lemberger and the native grape Concord. Considerable residual sugar accentuates the grapey thrill here. Fox Trot Red combines the dark berry aromas of Lemberger with the unmistakable flavor of Concord grapes.  This wine is sweet and soft--a real crowd pleaser.",,1146831,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/952450/544de27e7c9f62fb3b2b5.png?1558038192,,https://johnsonbrothers.storefronts.site/p/NGVA1,,,,Fox Run Vineyards,Wine,Still,Red,,johnson brothers,Fox Run Vineyards,United States,Alcohol,Wine,Still,Red
Riesling Semi-Dry Finger Lakes,"This semi-dry Riesling is the latest release of what has become one of Fox Run's most renowned wines. The goal was to produce a wine with precision and clarity, full of cool-climate Riesling aromas and possessed of superb balance. Don't be afraid to age this wine for a few years.

The palate is perfectly balanced, with a soft yet vibrant finish. This incredibly versatile Riesling is a perfect match for spicy Asian dishes.",,1896038,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2197908/357cc14e3dc96383c99ab.png?1645114854,,https://johnsonbrothers.storefronts.site/p/0ZBQ8,,,,Fox Run Vineyards,Wine,Still,White,,johnson brothers,Fox Run Vineyards,United States,Alcohol,Wine,Still,White
Pinot Noir California,"Franciscan Estate from United States, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1730054,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2900456/64ee38b078b3363802232.png?1703224734,,https://johnsonbrothers.storefronts.site/p/YYUJI,,,,Franciscan Estate,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,Red
Chardonnay Our Town Hall Franschhoek,"Franschhoek Cellars from South Africa, provided by SAWM Imports. Enjoy the unique taste and quality.",,1255318,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/261724/e868fd4047be9b2154cb3.png?1530102495,,https://johnsonbrothers.storefronts.site/p/5S9YZ,,,,Franschhoek Cellars,Wine,Still,White,,johnson brothers,SAWM Imports,South Africa,Alcohol,Wine,Still,White
Chenin Blanc La Cotte Mill Franschhoek,"Franschhoek Cellars from South Africa, provided by SAWM Imports. Enjoy the unique taste and quality.",,1301808,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/261736/06c5599dbcf82b243dadf.png?1530103171,,https://johnsonbrothers.storefronts.site/p/FUBCT,,,,Franschhoek Cellars,Wine,Still,White,,johnson brothers,SAWM Imports,South Africa,Alcohol,Wine,Still,White
