name,description,product_variants,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,category,sub-category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
Reposado Tequila 100% de Agave Azul,"Lana Tequila from Mexico, provided by Prestige Beverage Group. Enjoy the unique taste and quality.",,1220581,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2638170/ed39afa1b57b2381ba74c.png?1685107722,,https://johnsonbrothers.storefronts.site/p/SCLT9,,,,Lana Tequila,Spirit,Tequila,Reposado,,johnson brothers,Prestige Beverage Group,Mexico,Alcohol,Spirit,Tequila,Reposado
Ultra Premium Añejo Tequila 100% Agave Azul,"Lana Tequila from Mexico, provided by Prestige Beverage Group. Enjoy the unique taste and quality.",,1761264,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3204430/a80f53c21315fdcce08cd.png?1720155474,,https://johnsonbrothers.storefronts.site/p/14216,,,,Lana Tequila,Spirit,Tequila,Añejo,,johnson brothers,Prestige Beverage Group,Mexico,Alcohol,Spirit,Tequila,Añejo
Cabernet Sauvignon Alexander Valley,"Lancaster Estate from United States, provided by Foley Family Wines, Inc. Enjoy the unique taste and quality.",,1373165,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1507197/bd139bcc80acac463c38e.png?1582883672,,https://johnsonbrothers.storefronts.site/p/74JWQ,,,,Lancaster Estate,Wine,Still,Red,,johnson brothers,"Foley Family Wines, Inc",United States,Alcohol,Wine,Still,Red
Willamette Valley Pinot Noir Reserve,"Thiswine has overtones of graham cracker, cherries and hints of pomegranate, nutmeg, blackberries and dark chocolate. Soft and elegant tannins carry the whole experience forward with a lovely, alluring finish.",,1927881,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/758623/4cb7d5788f562c69b8bb4.png?1550577495,,https://johnsonbrothers.storefronts.site/p/RFIAR,,,,Lange,Wine,Still,Red,,johnson brothers,"Lange Winery, LLC",United States,Alcohol,Wine,Still,Red
Chardonnay Three Hills Cuvée Willamette Valley,"Lange Estate Winery And Vineyards from United States, provided by Lange Winery, LLC. Enjoy the unique taste and quality.",,1447802,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/643708/ccc390cb44632df0f55d3.png?1547016858,,https://johnsonbrothers.storefronts.site/p/RDDBF,,,,Lange Estate Winery And Vineyards,Wine,Still,White,,johnson brothers,"Lange Winery, LLC",United States,Alcohol,Wine,Still,White
Pinot Gris Willamette Valley,"Lange Estate Winery And Vineyards from United States, provided by Lange Winery, LLC. Enjoy the unique taste and quality.",,1628020,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/643882/f2058b65c2909bf778c8c.png?1616725950,,https://johnsonbrothers.storefronts.site/p/7FSMU,,,,Lange Estate Winery And Vineyards,Wine,Still,White,,johnson brothers,"Lange Winery, LLC",United States,Alcohol,Wine,Still,White
Pinot Noir Fly Line Willamette Valley,"Lange Estate Winery And Vineyards from United States, provided by Lange Winery, LLC. Enjoy the unique taste and quality.",,1391411,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3060828/e4628ff2ddcf678807041.png?1711969963,,https://johnsonbrothers.storefronts.site/p/RVAKF,,,,Lange Estate Winery And Vineyards,Wine,Still,Red,,johnson brothers,"Lange Winery, LLC",United States,Alcohol,Wine,Still,Red
Pinot Noir Willamette Valley,"Lange Estate Winery And Vineyards from United States, provided by Lange Winery, LLC. Enjoy the unique taste and quality.",,1428082,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/644565/2e6004a17b165862c725b.png?1616725953,,https://johnsonbrothers.storefronts.site/p/P0M2Z,,,,Lange Estate Winery And Vineyards,Wine,Still,Red,,johnson brothers,"Lange Winery, LLC",United States,Alcohol,Wine,Still,Red
Rosé Of Pinot Noir Willamette Valley,"A very pretty pale peach color, the aromas bring appealing notes of whole satsuma, yellow strawberry, and pomegranate. Full-feeling, textured flavors follow. Bright acid stands it up straight.",,1206160,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3130858/e66ffda7fdced3852a92a.png?1715955993,,https://johnsonbrothers.storefronts.site/p/A4MLW,,,,Lange Estate Winery And Vineyards,Wine,Still,Rosé,,johnson brothers,"Lange Winery, LLC",United States,Alcohol,Wine,Still,Rosé
Bloody Larry Mix,"Larry the Cable Guy from United States, provided by Bloody Buddys. Enjoy the unique taste and quality.",,1607802,12,32.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2284271/a7c6ec3e33488ae422fc1.png?1651778721,,https://johnsonbrothers.storefronts.site/p/SHP5Q,,,,Larry the Cable Guy,Mixers,Non-alcoholic,Non-alcoholic,,johnson brothers,Bloody Buddys,United States,Alcohol,Mixers,Non-alcoholic,Non-alcoholic
Cabernet Sauvignon Bourbon Barrel Aged California,"This Bourbon Barrel Aged Cabernet Sauvignon both truly expresses the depth and complexity of the grape as well as the additional vanilla, toasty oak influence of the bourbon and charred barrel that result from 3 months aging in these barrels. The result is a wine that is dense, rich, and jammed with scents of blackberry and vanilla and a long, mouth coating finish complimented by a hint of sweetness.",,1500383,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2395466/9754988bc3441813170d1.png?1658484201,,https://johnsonbrothers.storefronts.site/p/J136C,,,,Layer Cake,Wine,Still,Red,,johnson brothers,Deutsch Family Wine & Spirits,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon California,"This Cabernet Sauvignon truly expresses the depth and complexity of the grape. Perfumed with violets and wild berries, it shows strong varietal characters and rich, ripe plum fruit. Seamless and elegant, this wine shows big black fruit on the palette, fine grain soft tannins and a long coffee chocolate finish.",,1776749,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2395486/8ac27188062cfb3e689d9.png?1658484217,,https://johnsonbrothers.storefronts.site/p/UBKQH,,,,Layer Cake,Wine,Still,Red,,johnson brothers,Deutsch Family Wine & Spirits,United States,Alcohol,Wine,Still,Red
Chardonnay Central Coast,"The nose is reminiscent of preserved Meyer lemons, wet stones and a hint of lime blossoms. The rich body and texture builds as it envelops your mouth, while layers of Kaffi r lime, guava, and pineapple tantalize; followed by light, creamy texture of whipped lemon curd. The lingering fi nish is clean and crisp, preparing your palate for more.",,1313749,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2079982/93165541b3c31523e644c.png?1635228223,,https://johnsonbrothers.storefronts.site/p/ZAKSR,,,,Layer Cake,Wine,Still,White,,johnson brothers,Deutsch Family Wine & Spirits,United States,Alcohol,Wine,Still,White
Malbec Mendoza,"Big, brooding, black fruit with a slight hint of cherry, earthy truffles and dark cocoa are at the front. The Sea of Stones vineyard is at its core, always evident with the thread of minerality that the deep alluvial cobblestones lend. This wine is elegant in the mouth with fresh-picked blackberries, simmering chocolate sauce on the stove, and somewhere someone’s cooking bacon…so many layers, so little time.",,1832187,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2395550/f952ee4a50e55866dc058.png?1658485009,,https://johnsonbrothers.storefronts.site/p/GK14R,,,,Layer Cake,Wine,Still,Red,,johnson brothers,Deutsch Family Wine & Spirits,Argentina,Alcohol,Wine,Still,Red
Pinot Noir Central Coast,"Expressive notes of raspberry, pomegranate, and cranberry, are supported by dried tea leaf and tobacco on the nose. The palate is layered texturally and has rich, pronounced blackberries and ripe plum. Soft, fine-grained tannins and smoky, dark chocolate linger through the finish.",,1992068,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2395582/16c2991fa48943de2e695.png?1658485308,,https://johnsonbrothers.storefronts.site/p/QY2HG,,,,Layer Cake,Wine,Still,Red,,johnson brothers,Deutsch Family Wine & Spirits,United States,Alcohol,Wine,Still,Red
Puglia Primitivo,"Big, inky-black fruit, spice and white pepper; layered and rich in the mouth with jammy black cherries, truffles, espresso and a dense, creamy texture. Always in the background are hints of the old sea beds that are the Puglia terroir. By far the most versatile wine in the Layer Cake lineup; the big power makes it work with all kinds of meats and roasts, the soft textures and sweet, ripe fruit make it one of the few red wines that works amazingly well with spicy foods.",,1712713,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2079519/6f8b3c789535cf08d3144.png?1635170695,,https://johnsonbrothers.storefronts.site/p/WYJOZ,,,,Layer Cake,Wine,Still,Red,,johnson brothers,Deutsch Family Wine & Spirits,Italy,Alcohol,Wine,Still,Red
Sea Of Stones Red Wine Blend Mendoza,"The Layer Cake Sea of Stones red blend is extremely dense and concentrated. Opaque purple, almost black in color, the aroma is full of ripe black fruit, grilled bread, pencil lead, wet stones, lavender, blueberry pie, and black cherry. On the palate there is layer upon layer of savory fruit, spice notes, espresso, and dark chocolate as well as rich, creamy texture. The aromas and flavors carry on long after the wine is gone from your mouth, the finish taunting you to have another sip.",,1505958,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2079867/133dfdff6d7a6d6a1af3e.png?1635224819,,https://johnsonbrothers.storefronts.site/p/X54RG,,,,Layer Cake,Wine,Still,Red,,johnson brothers,Deutsch Family Wine & Spirits,Argentina,Alcohol,Wine,Still,Red
Shiraz South Australia,"The aromas of cocoa, warm spice and dark fruit are very powerful from the first whiff. In the mouth, the wine is layered with rich blackberry, dark cherries and hints of dark, creamy chocolate ganache. The finish lingers on, hanging on your palate while the fruit and spice flavors slowly change and fade.",,1541904,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2395450/fd9a2e16776f61299da23.png?1658484015,,https://johnsonbrothers.storefronts.site/p/3AV0G,,,,Layer Cake,Wine,Still,Red,,johnson brothers,Deutsch Family Wine & Spirits,Australia,Alcohol,Wine,Still,Red
Cabernet Sauvignon California,"Lazy Arrow Ranch from United States, provided by Miller Family Wine Co.. Enjoy the unique taste and quality.",,1026665,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2720816/f6d1d5ee6bf68fc956a11.png?1691487857,,https://johnsonbrothers.storefronts.site/p/CKBM5,,,,Lazy Arrow Ranch,Wine,Still,Red,,johnson brothers,Miller Family Wine Co.,United States,Alcohol,Wine,Still,Red
Frizzante,"Le Contesse from Italy, provided by Ethica Wines. Enjoy the unique taste and quality.",,1804133,1,20.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2263475/b6074e22dfe573b073c17.png?1650917243,,https://johnsonbrothers.storefronts.site/p/LPJUG,,,,Le Contesse,Wine,Sparkling,White,,johnson brothers,Ethica Wines,Italy,Alcohol,Wine,Sparkling,White
Prosecco,"The color of this wine is straw yellow and has a fine and persistent perlage.
Its smell is aromatic and rightly strong and has a refined taste, fruitful and floral with remembers of acacia flowers and wisteria. 
It’s tasty and has a balanced acidity and dry aftertaste. This wine is excellent for aperitif as well as commendable choice for any important occasion.
This Prosecco Frizzante DOC Treviso “ Le Contesse” has to be served at 6-8°C.",,1994518,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1629789/4ebcd4649ad2191ac328a.png?1616719062,,https://johnsonbrothers.storefronts.site/p/5EI1Z,,,,Le Contesse,Wine,Sparkling,White,,johnson brothers,Ethica Wines,Italy,Alcohol,Wine,Sparkling,White
Rosé de Pinot Noir Single Barrell,"Bright pink color, fruity notes with a touch of berries and tropical fruit. Floral bouquet,
with a hint of rose and violet. Fine and longlasting perlage, fresh and persistent.",,1250750,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2185979/4abd1d705e73ed46276d6.png?1644383649,,https://johnsonbrothers.storefronts.site/p/LRWWY,,,,Le Contesse,Wine,Sparkling,Rosé,,johnson brothers,Ethica Wines,Italy,Alcohol,Wine,Sparkling,Rosé
Cabernet Sauvignon,"Vineyard Notes:
The grapes, selected from low yielding vines, come from the areas of Carcassonne and the Minervois, in association with Celliers Jean d'Alibert.

Winemaking notes
The two varieties were vinified separately. Both went through a period of cold soak. fermentation on skins lasted 2 weeks prior to pressing. There was very limited use of press wine.

Tasting Notes
The blend of rich blackcurranty Cabernet and brambley, gently peppery Syrah makes this a very distinctive wine. The vanilla character of the oak is present but subtle, and the tannins are softer than in many Cabernets. A very luxurious drink; silky and satisfying.

Food Style
Good with a range of red meat dishes, but its soft fruity character makes this an attractive wine to drink by itself.",,1019166,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/632154/ece19705d11b2f47880b5.png?1616725885,,https://johnsonbrothers.storefronts.site/p/6RE1M,,,,Le Grand Noir,Wine,Still,Red,,johnson brothers,Prestige Beverage Group,France,Alcohol,Wine,Still,Red
Chardonnay,"Vineyard Notes:
We have selected vineyards in the area of Carcassonne and the Minervois based on grape flavour and yield. The wines are produced and bottled in association with Celliers Jean d'Alibert.

Winemaking Notes:
The grapes were cold macerated then pressed, cold settled before fermentation. 30% of the Chardonnay was fermented in French and American oak barrels, and remained on lees in barrel, with some stirring, for six months.

Tasting Notes:
Chardonnays come in many styles, from light and minerally to rich, buttery and oaky. We wanted to make a Chardonnay that was satisfying, yet fresh, and with a sufficiently interesting flavour to capture the imagination. From the outset, it was crucial that it would be a great accompaniment to food. This is a fresh, pine-appley wine, with a subtle hint of oak and a touch of mango and ginger

Food Style:
Great by itself or to accompanyall fish and white meat dishes. Will work well with oriental food.",,1475448,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/632229/75901401cf822b4f1d3ff.png?1616725889,,https://johnsonbrothers.storefronts.site/p/J9ULV,,,,Le Grand Noir,Wine,Still,White,,johnson brothers,Prestige Beverage Group,France,Alcohol,Wine,Still,White
GSM,"Vineyard Notes:
The vineyards, selected from low yielding vines, come from the areas of Carcassonne and the Minervois, in association with Celliers Jean d'Alibert

Winemaking Notes:
The three varieties were vinified separately . All went through a period of cold saok. Fermentation on skins lasted 2 weeks prior to pressing. There was very limited use of press wine.

Tasting Notes:
The blend of grape varieties gives spicy blackberryish flavours, dark plum, black cherry dark fruit and a hint of pepper. There is also a distinctive mineral, perfumed note that comes from the Mourvedre.

Food Style:
Perfect with all full-flavoured meat dishes, and ideal with traditional French cuisine as well as more international dishes whose flavours include a note of spice.",,1475380,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/632162/e1bb17c9eb9dff1f0288d.png?1616725886,,https://johnsonbrothers.storefronts.site/p/7ZUKL,,,,Le Grand Noir,Wine,Still,Red,,johnson brothers,Prestige Beverage Group,France,Alcohol,Wine,Still,Red
Pinot Noir,"Vineyard Notes:
From the coolest area (Limoux) of the South of France influenced by the fact that it is: 
– Situated at the foothill of the Pyrenees rising to 400 meters above sea level
– Sea breezes both from the Mediterranean and the Atlantic Ocean

Strong viticulture control: starting with defined Clone selection aimed at obtaining low yields, good canopy management helping produce ripeness. The rows are grassed down to avoid excessive vigour. In tourist terms, Limoux is considered the Tuscany of the South of France.

Winemaking Notes:
Made in a very Burgundian manner. The whole bunches went through a period of cold soak. Fermentation on skins lasted 2 weeks prior to pressing. There was Burgundian-style manual punch-down to break up the cap and maximise colour. Very little press wine was used.

Tasting Notes:
A very distinctive and immediately enjoyable Pinot Noir, this is a very juicy, raspberryish, cherryish wine with hints of strawberry and oak and a refreshing note of pepper.

Food Style:
Great by itself or to accompany a wide range of meat dishes, but could also be enjoyed with fish such as tuna or salmon. 
Serving note: Would be good slightly chilled, especially in warm weather.",,1345432,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/632200/f94390b2ba2dfb2c9105a.png?1616725888,,https://johnsonbrothers.storefronts.site/p/L72J1,,,,Le Grand Noir,Wine,Still,Red,,johnson brothers,Prestige Beverage Group,France,Alcohol,Wine,Still,Red
Rosé,"Vineyard Notes:
The grapes, selected from low-yielding vines, come from the areas of Carcassonne and the Minervois, in association with Celliers Jean d'Alibert.

Winemaking Notes:
The Shiraz and Grenache grapes were picked at optimum aromatic ripeness then briefly cold macerated. The grapes were then pressed and only then was the clear juice racked. The wine remained on less 3 months before being prepared for bottling.

Tasting Notes:
Pale pink. Intense aromas of raspberry, strawberry and redcurrant with a hint of pepper. Rich palette with refreshing bright red fruit and peppery character. Apparently dry, with attractive fruit-sweetness.

Food Style:
To be drunk by itself, or with a wide range of dishes, including ones prepared with oriental spices.",,1786862,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/632247/ca539c0d13c71b6391790.png?1616725890,,https://johnsonbrothers.storefronts.site/p/C8WLQ,,,,Le Grand Noir,Wine,Still,Rosé,,johnson brothers,Prestige Beverage Group,France,Alcohol,Wine,Still,Rosé
Red Blend California,"Leap Year from United States, provided by Amass Brands. Enjoy the unique taste and quality.",,1357264,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1765730/10a7c32ae4a3a229141a8.png?1607691534,,https://johnsonbrothers.storefronts.site/p/P67Q6,,,,Leap Year,Wine,Still,Red,,johnson brothers,Amass Brands,United States,Alcohol,Wine,Still,Red
Brandy Reserve,"Lejon Cellars from United States, provided by Frank-Lin Distillers. Enjoy the unique taste and quality.",,1192440,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2249304/ffb27a977dc0683b7d602.png?1649774197,,https://johnsonbrothers.storefronts.site/p/9EZH7,,,,Lejon Cellars,Spirit,Brandy,Other,,johnson brothers,Frank-Lin Distillers,United States,Alcohol,Spirit,Brandy,Other
Primitivo di Manduria Villa Santera,"Intense deep red color with purple hues. The nose reveals rich aromas of plum, black cherry and spices such as ginger and vanilla. On the palate it is fullbodied, velvety and well balanced.",,1248579,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2043436/67b40d565e1a8786add14.png?1631106028,,https://johnsonbrothers.storefronts.site/p/73MUO,,,,Leone de Castris,Wine,Still,Red,,johnson brothers,Vias Imports,Italy,Alcohol,Wine,Still,Red
Amaretto Di Estasi Almond Liqueur 40 Proof,"This sweet, Italian-style liqueur helps you invoke the rich, deep flavours of almond and stone fruit in cocktails or on the rocks.",,1337568,12,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3251522/53cefd3a12d462add5b3f.png?1723137818,,https://johnsonbrothers.storefronts.site/p/L2DU1,,,,Leroux,Spirit,Liqueur,Other,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Liqueur,Other
Amaretto Di Estasi Almond Liqueur 40 Proof,"This sweet, Italian-style liqueur helps you invoke the rich, deep flavours of almond and stone fruit in cocktails or on the rocks.",,1434149,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3251522/53cefd3a12d462add5b3f.png?1723137818,,https://johnsonbrothers.storefronts.site/p/L2DU1,,,,Leroux,Spirit,Liqueur,Other,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Liqueur,Other
Anisette Liqueur,"Made from the finest anise seeds for the sharp, sweet black licorice flavour.",,1194513,12,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3241272/5d1b3c86511908dfe0104.png?1722460602,,https://johnsonbrothers.storefronts.site/p/GW4N4,,,,Leroux,Spirit,Liqueur,Other,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Liqueur,Other
Anisette Liqueur,"Made from the finest anise seeds for the sharp, sweet black licorice flavour.",,1520936,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3241272/5d1b3c86511908dfe0104.png?1722460602,,https://johnsonbrothers.storefronts.site/p/GW4N4,,,,Leroux,Spirit,Liqueur,Other,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Liqueur,Other
Apricot Flavored Brandy,"A rich, smooth palate of fresh fruit flavour blends with notes of baking spices and premium brandy for an undeniably delicious experience.",,1515871,12,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3251288/fe066ac43c4d4f5027070.png?1723132162,,https://johnsonbrothers.storefronts.site/p/JIGDO,,,,Leroux,Spirit,Brandy,Other,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Brandy,Other
Apricot Flavored Brandy,"A rich, smooth palate of fresh fruit flavour blends with notes of baking spices and premium brandy for an undeniably delicious experience.",,1615925,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3251288/fe066ac43c4d4f5027070.png?1723132162,,https://johnsonbrothers.storefronts.site/p/JIGDO,,,,Leroux,Spirit,Brandy,Other,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Brandy,Other
Bitter Orange Apéritif Liqueur 42 Proof,"From juicy orange, to fragrant herbs, to bittersweet zest, the flavors of this apéritif.",,1486087,12,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2637964/1c2ead9b5a4480cba4bc6.png?1685101281,,https://johnsonbrothers.storefronts.site/p/Z0LP0,,,,Leroux,Spirit,Liqueur,Fruit,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Liqueur,Fruit
Bitter Orange Apéritif Liqueur 42 Proof,"From juicy orange, to fragrant herbs, to bittersweet zest, the flavors of this apéritif.",,1955525,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2637964/1c2ead9b5a4480cba4bc6.png?1685101281,,https://johnsonbrothers.storefronts.site/p/Z0LP0,,,,Leroux,Spirit,Liqueur,Fruit,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Liqueur,Fruit
Blackberry Flavored Brandy,"Tart, Fruity, Very Berry.
Premium blackberries are blended with a fine, warming brandy to create this delightful spirit",,1488738,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3251295/74ae3b1d8b01ba96b3c12.png?1723132237,,https://johnsonbrothers.storefronts.site/p/YB5NG,,,,Leroux,Spirit,Brandy,Other,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Brandy,Other
Blackberry Flavored Brandy,"Tart, Fruity, Very Berry.
Premium blackberries are blended with a fine, warming brandy to create this delightful spirit",,1461474,12,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3251295/74ae3b1d8b01ba96b3c12.png?1723132237,,https://johnsonbrothers.storefronts.site/p/YB5NG,,,,Leroux,Spirit,Brandy,Other,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Brandy,Other
Blackberry Flavored Brandy,"Tart, Fruity, Very Berry.
Premium blackberries are blended with a fine, warming brandy to create this delightful spirit",,1721162,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3251295/74ae3b1d8b01ba96b3c12.png?1723132237,,https://johnsonbrothers.storefronts.site/p/YB5NG,,,,Leroux,Spirit,Brandy,Other,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Brandy,Other
Blackberry Flavored Brandy,"Tart, Fruity, Very Berry.
Premium blackberries are blended with a fine, warming brandy to create this delightful spirit",,1773924,24,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3251295/74ae3b1d8b01ba96b3c12.png?1723132237,,https://johnsonbrothers.storefronts.site/p/YB5NG,,,,Leroux,Spirit,Brandy,Other,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Brandy,Other
Blue Curaçao Liqueur,"Flavoured with dried bitter orange peels, lemons, curaçao fruit, sugar and wine for a sweet, vibrant burst of citrus flavour.",,1969867,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3251543/0f5660f6b8f4c9b2115dc.png?1723137875,,https://johnsonbrothers.storefronts.site/p/PK4DI,,,,Leroux,Spirit,Liqueur,Fruit,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Liqueur,Fruit
Cherry Flavored Brandy,"The tart flavour of fresh cherries adds bright, sharp dimension to this warming brandy.",,1884779,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3251574/0d8a737bbdefb6cc87969.png?1723138223,,https://johnsonbrothers.storefronts.site/p/24LQH,,,,Leroux,Spirit,Brandy,Other,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Brandy,Other
Crème De Banana Liqueur,"Expand the horizons of your tropical drinks with the silky, smooth taste of ripe golden bananas.",,1027135,12,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3251585/b1827e13d8e4f0c4b7db0.png?1723138482,,https://johnsonbrothers.storefronts.site/p/O7G9H,,,,Leroux,Spirit,Liqueur,Fruit,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Liqueur,Fruit
Crème De Banana Liqueur,"Expand the horizons of your tropical drinks with the silky, smooth taste of ripe golden bananas.",,1170768,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3251585/b1827e13d8e4f0c4b7db0.png?1723138482,,https://johnsonbrothers.storefronts.site/p/O7G9H,,,,Leroux,Spirit,Liqueur,Fruit,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Liqueur,Fruit
Crème De Cacao Liqueur (Brown Label),"A dessert drink essential, adding sweet, decadent milk chocolate flavour to after-dinner cocktails.",,1309192,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3251575/02144b07e7cc0cf379e44.png?1723138330,,https://johnsonbrothers.storefronts.site/p/4ZTEQ,,,,Leroux,Spirit,Liqueur,Chocolate,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Liqueur,Chocolate
Crème De Cacao Liqueur (White Label),"A dessert drink essential, adding sweet, creamy white chocolate flavour to after-dinner cocktails.",,1832425,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3251576/3df65fbfb833b1cc9c0d0.png?1723138394,,https://johnsonbrothers.storefronts.site/p/BX1G2,,,,Leroux,Spirit,Liqueur,Chocolate,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Liqueur,Chocolate
Crème De Cassis Liqueur 30 Proof,"Leroux from United States, provided by Phillips Products Co. Enjoy the unique taste and quality.",,1061640,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1142245/94478442cb504835c4993.png?1565616046,,https://johnsonbrothers.storefronts.site/p/PAQXL,,,,Leroux,Spirit,Liqueur,Cream/Dairy,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Liqueur,Cream/Dairy
Crème De Menthe Liqueur 48 Proof (Green Label),"A sweet, mint-flavored cordial. This is used in many cocktails and as a digestif.",,1033512,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3251586/22f522cde9473a5b3c9ba.png?1723138542,,https://johnsonbrothers.storefronts.site/p/E817O,,,,Leroux,Spirit,Liqueur,Other,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Liqueur,Other
Crème De Menthe Liqueur 48 Proof (White Label),"A refreshingly mint-flavoured and surprisingly not-mint-colored cordial for understated-but-still-delicious after-dinner drinks.

",,1950712,12,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2697271/e1f9b70e74a4efb135243.png?1689669115,,https://johnsonbrothers.storefronts.site/p/43WVQ,,,,Leroux,Spirit,Liqueur,Other,,johnson brothers,Phillips Products Co,United States,Alcohol,Spirit,Liqueur,Other
