"sku","pack","size","gtin","name","retail_price","content_url","image_url","brand","level 1","level 2","level 3","manufacturer_name","distributor_name","unitPrice","extra_data"
7261056,5,"40 CT","","",208.99,"https://shop.sysco.com/app/product-details/opco/059/product/7261056?seller_id=USBL","https://mediacdn.sysco.com/images/rendition?id=7aef7d6481e68832ccc23d6998708dc8f26adde9","VAN LANG","Frozen Foods","","","","Sysco Shop","","{""description"":""A delicious combination of spinach, zesty feta cheese, herbs and spices. A well-known classic that needs no introduction!"",""product_variants"":null,""is_catch_weight"":null,""average_case_weight"":null,""manufacturer_sku"":null,""ordering_unit"":null,""is_broken_case"":null,""avg_case_weight"":null,""category"":""Frozen Foods"",""sub-category"":""Appetizers"",""product-category-style"":null,""supplier_name"":null,""country_of_origin"":null,""productDescriptor"":null,""packagingInformation"":null,""sizeAndShapeOfProduct"":null,""yieldOrServingSize"":null,""qualityAndFormat"":null,""prepCookingInstructions"":null,""storageAndUsage"":null,""handlingInstructions"":null,""additionalProductInformation"":null,""grossWeight"":12.25,""totalShelfLife"":365,""serving"":""Multi-Serve Each"",""totalShelfLife.1"":365,""generalDescription"":null,""prepAndCookingInstructions"":null,""servingSuggestions"":null,""length"":16.5,""width"":9.5,""height"":5,""group"":""Food"",""Level 1 category"":""Frozen Foods"",""level 2 category"":""Appetizers"",""level 3 category"":null}"
7283803,3,"2.2 LB","","",89.45,"https://shop.sysco.com/app/product-details/opco/059/product/7283803?seller_id=USBL","https://mediacdn.sysco.com/images/rendition?id=cf8f24ce7115c4b83d154663b1bbbd26cc26f329","CGM","Frozen Foods","","","","Sysco Shop","","{""description"":""ZUCCHINI BATTERED FLOWERS"",""product_variants"":null,""is_catch_weight"":null,""average_case_weight"":null,""manufacturer_sku"":null,""ordering_unit"":null,""is_broken_case"":null,""avg_case_weight"":null,""category"":""Frozen Foods"",""sub-category"":""Appetizers"",""product-category-style"":null,""supplier_name"":null,""country_of_origin"":null,""productDescriptor"":null,""packagingInformation"":null,""sizeAndShapeOfProduct"":null,""yieldOrServingSize"":null,""qualityAndFormat"":null,""prepCookingInstructions"":null,""storageAndUsage"":null,""handlingInstructions"":null,""additionalProductInformation"":null,""grossWeight"":7.4,""totalShelfLife"":540,""serving"":""Multi-Serve Each"",""totalShelfLife.1"":540,""generalDescription"":null,""prepAndCookingInstructions"":null,""servingSuggestions"":null,""length"":9.84,""width"":11.8,""height"":6.9,""group"":""Food"",""Level 1 category"":""Frozen Foods"",""level 2 category"":null,""level 3 category"":null}"
7258776,4,"5.5 LB","","",90.89,"https://shop.sysco.com/app/product-details/opco/059/product/7258776?seller_id=USBL","https://mediacdn.sysco.com/images/rendition?id=8e8708e56c6621ac448654499bb6cb202f87cba0","CROP'S VEGETABLES","Frozen Foods","","","","Sysco Shop","","{""description"":""RICE RISOTTO BASE FROZEN"",""product_variants"":null,""is_catch_weight"":null,""average_case_weight"":null,""manufacturer_sku"":null,""ordering_unit"":null,""is_broken_case"":null,""avg_case_weight"":null,""category"":""Frozen Foods"",""sub-category"":""Frozen Entrées"",""product-category-style"":null,""supplier_name"":null,""country_of_origin"":null,""productDescriptor"":null,""packagingInformation"":null,""sizeAndShapeOfProduct"":null,""yieldOrServingSize"":null,""qualityAndFormat"":null,""prepCookingInstructions"":null,""storageAndUsage"":null,""handlingInstructions"":null,""additionalProductInformation"":null,""grossWeight"":23.15,""totalShelfLife"":547,""serving"":""Multi-Serve Each"",""totalShelfLife.1"":547,""generalDescription"":null,""prepAndCookingInstructions"":null,""servingSuggestions"":null,""length"":15.43,""width"":11.5,""height"":7.8,""group"":""Food"",""Level 1 category"":""Frozen Foods"",""level 2 category"":null,""level 3 category"":null}"
7236175,1,"100 CT","","",64.85,"https://shop.sysco.com/app/product-details/opco/059/product/7236175?seller_id=USBL","https://mediacdn.sysco.com/images/rendition?id=f416c5d01e1f4acf480242650377eb7b224f5a02","ST MICHEL WAFERS","Frozen Foods","","","","Sysco Shop","","{""description"":""A little bite with flavors inspired by Italy and the delicious taste of pesto. The perfect balance between fresh basil and crispy parmesan bites for your breakfast buffet, afternoon tea or passed canapes."",""product_variants"":null,""is_catch_weight"":null,""average_case_weight"":null,""manufacturer_sku"":null,""ordering_unit"":null,""is_broken_case"":null,""avg_case_weight"":null,""category"":""Frozen Foods"",""sub-category"":""Appetizers"",""product-category-style"":null,""supplier_name"":null,""country_of_origin"":null,""productDescriptor"":null,""packagingInformation"":null,""sizeAndShapeOfProduct"":null,""yieldOrServingSize"":null,""qualityAndFormat"":null,""prepCookingInstructions"":null,""storageAndUsage"":null,""handlingInstructions"":null,""additionalProductInformation"":null,""grossWeight"":3.3,""totalShelfLife"":720,""serving"":""Multi-Serve Each"",""totalShelfLife.1"":720,""generalDescription"":null,""prepAndCookingInstructions"":null,""servingSuggestions"":null,""length"":11.22,""width"":5.98,""height"":8.9,""group"":""Food"",""Level 1 category"":""Frozen Foods"",""level 2 category"":null,""level 3 category"":null}"
7297466,3,"40 CT","","",257.95,"https://shop.sysco.com/app/product-details/opco/059/product/7297466?seller_id=USBL","https://mediacdn.sysco.com/images/rendition?id=4fa1a8d7f7448d937b3fd28a75e13707fb163417","VAN LANG","Frozen Foods","","","","Sysco Shop","","{""description"":""A delightful blend of crabmeat, breadcrumbs and spices shaped into quarter-sized cakes."",""product_variants"":null,""is_catch_weight"":null,""average_case_weight"":null,""manufacturer_sku"":null,""ordering_unit"":null,""is_broken_case"":null,""avg_case_weight"":null,""category"":""Frozen Foods"",""sub-category"":""Appetizers"",""product-category-style"":null,""supplier_name"":null,""country_of_origin"":null,""productDescriptor"":null,""packagingInformation"":null,""sizeAndShapeOfProduct"":null,""yieldOrServingSize"":null,""qualityAndFormat"":null,""prepCookingInstructions"":null,""storageAndUsage"":null,""handlingInstructions"":null,""additionalProductInformation"":null,""grossWeight"":8.5,""totalShelfLife"":365,""serving"":""Multi-Serve Each"",""totalShelfLife.1"":365,""generalDescription"":null,""prepAndCookingInstructions"":null,""servingSuggestions"":null,""length"":16.5,""width"":9.5,""height"":5,""group"":""Food"",""Level 1 category"":""Frozen Foods"",""level 2 category"":null,""level 3 category"":null}"
7297424,12,"7.8 OZ","","",42.29,"https://shop.sysco.com/app/product-details/opco/059/product/7297424?seller_id=USBL","https://mediacdn.sysco.com/images/rendition?id=2eeb81466a4c244720c2dcb8b411055f011e355d","IL PANE DI VILLA","Frozen Foods","","","","Sysco Shop","","{""description"":""Famous baked product from Roman culture, featuring its golden crust, with a crispy outside and soft and airy on the inside. Perfect to be topped or plain."",""product_variants"":null,""is_catch_weight"":null,""average_case_weight"":null,""manufacturer_sku"":null,""ordering_unit"":null,""is_broken_case"":null,""avg_case_weight"":null,""category"":""Frozen Foods"",""sub-category"":""Pizza"",""product-category-style"":null,""supplier_name"":null,""country_of_origin"":null,""productDescriptor"":null,""packagingInformation"":null,""sizeAndShapeOfProduct"":null,""yieldOrServingSize"":null,""qualityAndFormat"":null,""prepCookingInstructions"":null,""storageAndUsage"":null,""handlingInstructions"":null,""additionalProductInformation"":null,""grossWeight"":6.6,""totalShelfLife"":365,""serving"":""Multi-Serve Each"",""totalShelfLife.1"":365,""generalDescription"":null,""prepAndCookingInstructions"":null,""servingSuggestions"":null,""length"":15.7,""width"":11.8,""height"":8.66,""group"":""Food"",""Level 1 category"":""Frozen Foods"",""level 2 category"":""Pizza"",""level 3 category"":null}"
7236175,1,"100 CT","","",64.85,"https://shop.sysco.com/app/product-details/opco/059/product/7236175?seller_id=USBL","https://mediacdn.sysco.com/images/rendition?id=f416c5d01e1f4acf480242650377eb7b224f5a02","ST MICHEL WAFERS","Frozen Foods","","","","Sysco Shop","","{""description"":""A little bite with flavors inspired by Italy and the delicious taste of pesto. The perfect balance between fresh basil and crispy parmesan bites for your breakfast buffet, afternoon tea or passed canapes."",""product_variants"":null,""is_catch_weight"":null,""average_case_weight"":null,""manufacturer_sku"":null,""ordering_unit"":null,""is_broken_case"":null,""avg_case_weight"":null,""category"":""Frozen Foods"",""sub-category"":""Appetizers"",""product-category-style"":null,""supplier_name"":null,""country_of_origin"":null,""productDescriptor"":null,""packagingInformation"":null,""sizeAndShapeOfProduct"":null,""yieldOrServingSize"":null,""qualityAndFormat"":null,""prepCookingInstructions"":null,""storageAndUsage"":null,""handlingInstructions"":null,""additionalProductInformation"":null,""grossWeight"":3.3,""totalShelfLife"":720,""serving"":""Multi-Serve Each"",""totalShelfLife.1"":720,""generalDescription"":null,""prepAndCookingInstructions"":null,""servingSuggestions"":null,""length"":11.22,""width"":5.98,""height"":8.9,""group"":""Food"",""Level 1 category"":""Frozen Foods"",""level 2 category"":null,""level 3 category"":null}"
7236180,1,"100 CT","","",63.99,"https://shop.sysco.com/app/product-details/opco/059/product/7236180?seller_id=USBL","https://mediacdn.sysco.com/images/rendition?id=c8cb14ec28039d4b37f5459c8e3c32ef53a14f40","ST MICHEL WAFERS","Frozen Foods","","","","Sysco Shop","","{""description"":""MADELINE CHEDDAR EMMENTAL BITE"",""product_variants"":null,""is_catch_weight"":null,""average_case_weight"":null,""manufacturer_sku"":null,""ordering_unit"":null,""is_broken_case"":null,""avg_case_weight"":null,""category"":""Frozen Foods"",""sub-category"":""Appetizers"",""product-category-style"":null,""supplier_name"":null,""country_of_origin"":null,""productDescriptor"":null,""packagingInformation"":null,""sizeAndShapeOfProduct"":null,""yieldOrServingSize"":null,""qualityAndFormat"":null,""prepCookingInstructions"":null,""storageAndUsage"":null,""handlingInstructions"":null,""additionalProductInformation"":null,""grossWeight"":3.3,""totalShelfLife"":720,""serving"":""Multi-Serve Each"",""totalShelfLife.1"":720,""generalDescription"":null,""prepAndCookingInstructions"":null,""servingSuggestions"":null,""length"":11.22,""width"":5.98,""height"":8.9,""group"":""Food"",""Level 1 category"":""Frozen Foods"",""level 2 category"":null,""level 3 category"":null}"
7207108,4,"50 CT","","",284.99,"https://shop.sysco.com/app/product-details/opco/059/product/7207108?seller_id=USBL","https://mediacdn.sysco.com/images/rendition?id=da6cfee678a55ed00187614bb105f80b5c0cddd9","VAN LANG","Frozen Foods","","","","Sysco Shop","","{""description"":""CHICKEN WELLINGTON"",""product_variants"":null,""is_catch_weight"":null,""average_case_weight"":null,""manufacturer_sku"":null,""ordering_unit"":null,""is_broken_case"":null,""avg_case_weight"":null,""category"":""Frozen Foods"",""sub-category"":""Appetizers"",""product-category-style"":null,""supplier_name"":null,""country_of_origin"":null,""productDescriptor"":null,""packagingInformation"":null,""sizeAndShapeOfProduct"":null,""yieldOrServingSize"":null,""qualityAndFormat"":null,""prepCookingInstructions"":null,""storageAndUsage"":null,""handlingInstructions"":null,""additionalProductInformation"":null,""grossWeight"":13.2,""totalShelfLife"":365,""serving"":""Multi-Serve Each"",""totalShelfLife.1"":365,""generalDescription"":null,""prepAndCookingInstructions"":null,""servingSuggestions"":null,""length"":16.5,""width"":9.5,""height"":5,""group"":""Food"",""Level 1 category"":""Frozen Foods"",""level 2 category"":null,""level 3 category"":null}"
7284032,5,"2.2LB","","",81.95,"https://shop.sysco.com/app/product-details/opco/059/product/7284032?seller_id=USBL","https://mediacdn.sysco.com/images/rendition?id=52e421e59cccdb37e82f743195d80fdc04a7c52e","CGM","Frozen Foods","","","","Sysco Shop","","{""description"":""POLENTA STICKS"",""product_variants"":null,""is_catch_weight"":null,""average_case_weight"":null,""manufacturer_sku"":null,""ordering_unit"":null,""is_broken_case"":null,""avg_case_weight"":null,""category"":""Frozen Foods"",""sub-category"":""Appetizers"",""product-category-style"":null,""supplier_name"":null,""country_of_origin"":null,""productDescriptor"":null,""packagingInformation"":null,""sizeAndShapeOfProduct"":null,""yieldOrServingSize"":null,""qualityAndFormat"":null,""prepCookingInstructions"":null,""storageAndUsage"":null,""handlingInstructions"":null,""additionalProductInformation"":null,""grossWeight"":11.8,""totalShelfLife"":540,""serving"":""Multi-Serve Each"",""totalShelfLife.1"":540,""generalDescription"":null,""prepAndCookingInstructions"":null,""servingSuggestions"":null,""length"":7.5,""width"":11.4,""height"":10.6,""group"":""Food"",""Level 1 category"":""Frozen Foods"",""level 2 category"":null,""level 3 category"":null}"
7258925,4,"5.5 LB","","",91.99,"https://shop.sysco.com/app/product-details/opco/059/product/7258925?seller_id=USBL","https://mediacdn.sysco.com/images/rendition?id=5ff0cd907f321f880fec84a14c8787816296794b","CROP'S VEGETABLES","Frozen Foods","","","","Sysco Shop","","{""description"":""This indulgent, classic potato gratin side dish, is ready to heat, can be prepared in the portions you need, is easy to execute consistently, and saves time compared to traditional gratin recipes, making it an ideal side for your busy kitchen staff, that compliments many dishes."",""product_variants"":null,""is_catch_weight"":null,""average_case_weight"":null,""manufacturer_sku"":null,""ordering_unit"":null,""is_broken_case"":null,""avg_case_weight"":null,""category"":""Frozen Foods"",""sub-category"":""Frozen Entrées"",""product-category-style"":null,""supplier_name"":null,""country_of_origin"":null,""productDescriptor"":null,""packagingInformation"":null,""sizeAndShapeOfProduct"":null,""yieldOrServingSize"":null,""qualityAndFormat"":null,""prepCookingInstructions"":null,""storageAndUsage"":null,""handlingInstructions"":null,""additionalProductInformation"":null,""grossWeight"":23.15,""totalShelfLife"":547,""serving"":""Multi-Serve Each"",""totalShelfLife.1"":547,""generalDescription"":null,""prepAndCookingInstructions"":null,""servingSuggestions"":null,""length"":15.43,""width"":11.5,""height"":8.98,""group"":""Food"",""Level 1 category"":""Frozen Foods"",""level 2 category"":""Specialty Potatoes"",""level 3 category"":null}"
