description,sku,pack,size,gtin,name,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"Creamed spinach is a steak house classic, a warm, comforting side dish that's at home with any hearty meal. 
Meanwhile, Brussels sprouts are a perennial customer favorite here at Trader Joe's. These two seemingly 
disparate facts got us thinking¿ and when that happens, you can usually count on new creations to tantalize 
your taste buds. 

Trader Joe's Creamed Greens are the result of the research and development and tasting and re-tasting and 
delight that followed our initial thinking. This is a twist on creamed spinach, with Brussels sprouts as the flavor 
focal point. Inside each tray is a carefully constructed blend of shaved Brussels sprouts and kale; partnered 
with garlic and onion, to add depth; and finished with a Parmesan-rich béchamel. Rich, creamy, hearty, and 
delicious. And best of all, it's fully cooked before being frozen, so it's ready to heat and eat in minutes (five in the 
microwave or 15-20 in a conventional oven), whether for a holiday dinner or a midweek meal. We're offering 
Creamed Greens in a 16 ounce package, available in our freezers for a limited time.

 *Please check QIL to confirm current pricing.

Creamed Greens",69471,,16 Oz,,Creamed Greens,5.99,,,https://www.traderjoes.com/content/dam/trjo/products/m20602/69471.png,,,,https://www.traderjoes.com/home/products/pdp/creamed-greens-069471,,,,,,,,"{item_title:Creamed Greens,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:101,name:Entrées & Sides,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20602/69471.png,primary_image_meta:{url:/content/dam/trjo/products/m20602/69471.png,metadata:{\src\:\/content/dam/trjo/products/m20602/69471.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20602/69471.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/69471.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/69471.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20602/69471.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Trader Joe’s Creamed Greens\,\srcOriginal\:\/content/dam/trjo/products/m20602/69471.png\},__typename:ImageWithMeta},sales_size:16,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:5.99,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Effortless Entertaining,Time-pressed],item_characteristics:null,__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
,61023,,12 Oz,,Butternut Squash Mac & Cheese,3.79,,,https://www.traderjoes.com/content/dam/trjo/products/m20602/61023.png,,,,https://www.traderjoes.com/home/products/pdp/butternut-squash-mac-&-cheese-061023,,,,,,,,"{item_title:Butternut Squash Mac & Cheese,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:101,name:Entrées & Sides,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20602/61023.png,primary_image_meta:{url:/content/dam/trjo/products/m20602/61023.png,metadata:{\src\:\/content/dam/trjo/products/m20602/61023.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20602/61023.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/61023.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/61023.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20602/61023.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Trader Joe's Butternut Squash Mac & Cheese\,\srcOriginal\:\/content/dam/trjo/products/m20602/61023.png\},__typename:ImageWithMeta},sales_size:12,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:3.79,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Cold Front,Dinner Hack,Fall Faves,Family Style,Stuff of Dreams],item_characteristics:null,__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"What would you imagine that Trader Joe's Crew Members do when they get together? Talk about food and swap 
recipes? YES! And so it came to pass that a Crew Member told one of our Buyers about a family recipe for pumpkin 
empanadas. Given our tendency to love all things pumpkin, we were enthralled. When we found a supplier who could 
recreate a version of this unique take on classic South American hand pies, we were hooked!

Trader Joe's Pumpkin Empanadas are simultaneously simple and entirely unexpected. We expect savory and maybe 
even a bit spicy in an empanada - we just never expected dessert. In fact, the flaky pastry exterior is the most traditonal 
component of this iteration. Inside is a slightly sweet pumpkin filling, subtly spiced with the likes of clove, cinnamon, 
ginger, and allspice, and balanced by creamy coconut milk (they don't taste like coconut). It's like a pumpkin pie you can 
hold in your hand, but with slightly less pumpkin pie spice than usual; the sweet pumpkin flavor really shines here. We're 
offering them in 9.6 ounce boxes of four, for a limited time. They're in our freezer case.

 *Please check QIL to confirm current pricing.

Pumpkin Empanadas",68394,,9.6 Oz,,Pumpkin Empanadas,3.99,,,https://www.traderjoes.com/content/dam/trjo/products/m20604/68394.png,,,,https://www.traderjoes.com/home/products/pdp/pumpkin-empanadas-068394,,,,,,,,"{item_title:Pumpkin Empanadas,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:107,name:Cool Desserts,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20604/68394.png,primary_image_meta:{url:/content/dam/trjo/products/m20604/68394.png,metadata:{\src\:\/content/dam/trjo/products/m20604/68394.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20604/68394.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20604/68394.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20604/68394.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20604/68394.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Pumpkin Empanadas\,\srcOriginal\:\/content/dam/trjo/products/m20604/68394.png\},__typename:ImageWithMeta},sales_size:9.6,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:3.99,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Fall Faves,Treat Yourself],item_characteristics:null,__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"Lovers of kimchi will likely love this soup! Trader Joe's Kimchi & Tofu Soup delivers authentic kimchi flavor 
in a stew-like meal. 

Vegetables, including napa cabbage, radishes, red peppers, shiitake mushrooms, onions, and garlic are 
submerged in a flavorful broth, with mirin (rice wine), gochujang sauce, and tamari soy sauce. Black rice 
contributes a hearty texture, and tender tofu chunks add a soft bite.

It's spicy, like kimchi, but not overly so. And though it's vegan, one bowl will fill you up, while also providing 
11g of protein with just 260 calories. Find the 12.35-ounce package of Kimchi & Tofu Soup every day in the 
bowl section of our freezers.

 *Please check QIL to confirm current pricing.

Kimchi & Tofu Soup",70265,,12.35 Oz,,Kimchi & Tofu Soup,3.49,,,https://www.traderjoes.com/content/dam/trjo/products/m20602/70265.png,,,,https://www.traderjoes.com/home/products/pdp/kimchi-&-tofu-soup-070265,,,,,,,,"{item_title:Kimchi & Tofu Soup,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:101,name:Entrées & Sides,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20602/70265.png,primary_image_meta:{url:/content/dam/trjo/products/m20602/70265.png,metadata:{\src\:\/content/dam/trjo/products/m20602/70265.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20602/70265.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/70265.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/70265.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20602/70265.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Kimchi & Tofu Soup\,\srcOriginal\:\/content/dam/trjo/products/m20602/70265.png\},__typename:ImageWithMeta},sales_size:12.35,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:3.49,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Cold Front,Feeling Adventurous],item_characteristics:[Vegan],__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"Aren't samosas traditionally savory, loaded with vegetables and Indian spices? Why yes, yes they are. But 
here¿ oh, here we've developed something similar, yet entirely different. Each triangular Mini Spicy Pumpkin 
Samosa looks like a typical Indian savory, with the expected golden, flaky pastry exterior. Inside, though, is 
where the twist is revealed: myriad spices - including garam masala, cumin, coriander, chile powder, and 
fennel seeds - partner with paneer cheese and chunks of pumpkin to create an only-at-Trader Joe's, Indian-
inspired appetizer that brings warmth and comfort to the season.

You can serve them with a traditional Indian-inspired meal - a trek through our freezer case can get you there 
in an instant. Try them with a dollop of our Hot & Sweet Pepper Jelly [96534]. Or you can remove all pretense of 
tradition and serve them with an assortment of pumpkin-flavored finger-foods including Pumpkin Empanadas 
[68394] or a slice of Pumpkin Bread (Mix) [52484] . However you serve them, they'll serve to make you smile. 
And isn't that just the best thing? We're selling Mini Spicy Pumpkin Samosas in an 8.5 ounce box, while they 
last. You'll find them in our freezers.

 *Please check QIL to confirm current pricing.

Mini Spicy Pumpkin Samosas",68408,,8.5 Oz,,Mini Spicy Pumpkin Samosas,4.29,,,https://www.traderjoes.com/content/dam/trjo/products/m20601/68408.png,,,,https://www.traderjoes.com/home/products/pdp/mini-spicy-pumpkin-samosas-068408,,,,,,,,"{item_title:Mini Spicy Pumpkin Samosas,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:98,name:Appetizers,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20601/68408.png,primary_image_meta:{url:/content/dam/trjo/products/m20601/68408.png,metadata:{\src\:\/content/dam/trjo/products/m20601/68408.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20601/68408.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20601/68408.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20601/68408.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20601/68408.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Mini Spicy Pumpkin Samosas\,\srcOriginal\:\/content/dam/trjo/products/m20601/68408.png\},__typename:ImageWithMeta},sales_size:8.5,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:4.29,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Fall Faves,Feeling Adventurous,Finger Food],item_characteristics:null,__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"A long-favored fixture of winter festivals in the Netherlands, poffertjes are light, puffy, miniature pancakes that 
are traditionally served with a bit of butter and powdered sugar. They're typically made from a simple recipe 
of sweet, yeasted batter, but require a highly specialized skillet called a poffertjespan to attain their perfectly 
snackable, one-or-two-bite size. In the spirit of foodie festivity, and in recognition of the fact that most of us 
don't have a spare poffertjespan lying around, we proudly offer Trader Joe's Maple Flavored Poffertjes as an 
effortless option for breakfasts, brunches, or even just sweet, simply snacking.

Light, puffy, and perfectly sized to pop in your mouth, our frozen Poffertjes are flavored with rich maple sugar 
to give each bite the feeling of a pancake covered in maple syrup, and take less than a minute to heat a serving 
in the microwave. Like the traditional Dutch treat they were inspired by, they can be topped with melted butter 
and a sprinkling of powdered sugar, or accompanied by your favorite fruit preserves (or even a quick drizzle of 
more maple syrup) to match your mood. Portionable enough to be enjoyed as a quick snack, sweet enough to 
be enjoyed as a dessert, we particularly enjoy our Maple Flavored Poffertjes when served as a side for bigger 
breakfast situations.

 *Please check QIL to confirm current pricing.

Maple Flavored Poffertjes",70642,,10.76 Oz,,Maple Poffertjes,3.49,,,https://www.traderjoes.com/content/dam/trjo/products/m20601/70642.png,,,,https://www.traderjoes.com/home/products/pdp/maple-poffertjes-070642,,,,,,,,"{item_title:Maple Poffertjes,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:98,name:Appetizers,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20601/70642.png,primary_image_meta:{url:/content/dam/trjo/products/m20601/70642.png,metadata:{\src\:\/content/dam/trjo/products/m20601/70642.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20601/70642.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20601/70642.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20601/70642.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20601/70642.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Maple Poffertjes Mini Pancake Puffs\,\srcOriginal\:\/content/dam/trjo/products/m20601/70642.png\},__typename:ImageWithMeta},sales_size:10.76,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:3.49,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Brunch All Day,Finger Food],item_characteristics:null,__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"Japchae is a delicious Korean dish that historically has been favored for special occasions and large gatherings 
because of its yummy simplicity-and the fact that it can be prepared ahead of time in large quantities. Trader 
Joe's Japchae puts this traditional dish in your hands, so you can easily enjoy it any day of the week!

The word Jap-chae literally means mixed vegetable, and this tells you one important part of what you need to 
know: it's a stir-fry that includes onion, spinach, carrot, and bell peppers. The other half of what you need to 
know is that these veggies are partnered with glass noodles made from sweet potato and lightly seasoned with 
soy sauce. True to their name, these noodles are semi-translucent, with a soft, pleasantly chewy texture.

Both the veggies and noodles were cooked in a delicious sauce that involves sesame oil and a bit of brown sugar 
for a flavor combo that will satisfy your savory-sweet craving. And you won't have to wait long to be satisfied... 
just 3 to 5 minutes to heat the package from frozen on the stovetop or in the microwave!  

 *Please check QIL to confirm current pricing.

Japchae Korean Sweet Potato Glass Noodles 
& Vegetable Stir Fry",71063,,10.05 Oz,,Japchae Korean Glass Noodles & Vegetable Stir Fry,3.49,,,https://www.traderjoes.com/content/dam/trjo/products/m20602/71063.png,,,,https://www.traderjoes.com/home/products/pdp/japchae-korean-glass-noodles-&-vegetable-stir-fry-071063,,,,,,,,"{item_title:Japchae Korean Glass Noodles & Vegetable Stir Fry,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:101,name:Entrées & Sides,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20602/71063.png,primary_image_meta:{url:/content/dam/trjo/products/m20602/71063.png,metadata:{\src\:\/content/dam/trjo/products/m20602/71063.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20602/71063.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/71063.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/71063.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20602/71063.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Japchae Korean-Glass Noodles\,\srcOriginal\:\/content/dam/trjo/products/m20602/71063.png\},__typename:ImageWithMeta},sales_size:10.05,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:3.49,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Dinner Hack,Feeling Adventurous],item_characteristics:[Gluten Free,Vegan],__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"Our Butternut Squash Mac & Cheese [sku 61023] has been a fall favorite ever since its 2017 debut. This year, 
inspired by the original, we think we have another (butter)nutty holiday hit on our hands:  Trader Joe's 
Butternut Squash Mac & Cheese Bites!

These Bites are exactly what they sound like they'd be: two-or-three-bite-sized balls of a warm, comforting 
combination of roasted butternut squash (the main ingredient), macaroni (known in some circles as elbow 
pasta), Cheddar & Gouda cheese, a classic béchamel, and a sprinkling of holiday spices (think: sage, nutmeg, 
thyme, etc.) - all dipped in batter, rolled in seasoned breadcrumbs, and lightly fried. They're a lot like our 
perennially popular original Mac & Cheese Bites [sku 65293], but... butternut, baby! A new classic in the 
making...

 *Please check QIL to confirm current pricing.

Butternut Squash Mac & Cheese Bites",72700,,10 Oz,,Butternut Squash Mac & Cheese Bites,3.99,,,https://www.traderjoes.com/content/dam/trjo/products/m20601/72700.png,,,,https://www.traderjoes.com/home/products/pdp/butternut-squash-mac-&-cheese-bites-072700,,,,,,,,"{item_title:Butternut Squash Mac & Cheese Bites,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:98,name:Appetizers,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20601/72700.png,primary_image_meta:{url:/content/dam/trjo/products/m20601/72700.png,metadata:{\src\:\/content/dam/trjo/products/m20601/72700.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20601/72700.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20601/72700.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20601/72700.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20601/72700.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Butternut Squash Mac & Cheese Bites\,\srcOriginal\:\/content/dam/trjo/products/m20601/72700.png\},__typename:ImageWithMeta},sales_size:10,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:3.99,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Effortless Entertaining,Fall Faves,Family Style],item_characteristics:null,__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"What's so satisfying about Trader Joe's Pumpkin Cheesecake? This creamy dessert is made with loads of rich, 
smooth cream cheese, impressive amounts of actual pumpkin (it's no longer round by the time it's blended 
here), and seasonal, pumpkin pie spices. It makes a quick and easy dessert for a special-occasion gathering 
(why not dress it up with spooky accoutrements for Halloween?), a weekend dinner party, or a weeknight 
supper with the family. Carve it up - you're probably best sticking with slices, as jack o'lantern-style carving 
would leave some cheesecake lovers with significantly less to love than others - and top the slices with freshly 
whipped cream, ice cream, crème anglaise, caramel sauce, or nothing at all - the flavor of the Cheesecake is 
rewarding enough.

We're selling each 30 ounce round Pumpkin Cheesecake, in a square box, for $6.99*, a price that points 
directly to value. You'll find it in our freezers, while the plenteousness of Pumpkin Season lasts.

 *Please check QIL to confirm current pricing.

Pumpkin Cheesecake",95409,,30 Oz,,Pumpkin Cheesecake,7.99,,,https://www.traderjoes.com/content/dam/trjo/products/m20604/95409.png,,,,https://www.traderjoes.com/home/products/pdp/pumpkin-cheesecake-095409,,,,,,,,"{item_title:Pumpkin Cheesecake,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:107,name:Cool Desserts,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20604/95409.png,primary_image_meta:{url:/content/dam/trjo/products/m20604/95409.png,metadata:{\src\:\/content/dam/trjo/products/m20604/95409.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20604/95409.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20604/95409.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20604/95409.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20604/95409.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Pumpkin Cheesecake\,\srcOriginal\:\/content/dam/trjo/products/m20604/95409.png\},__typename:ImageWithMeta},sales_size:30,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:7.99,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Effortless Entertaining,Fall Faves,Feeling Fancy,Treat Yourself],item_characteristics:null,__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"Pilgrim Joe's Pumpkin Ice Cream is an out-of-this-gourd frozen dessert experience. It's the result of a 
partnership with our most colorful ice cream vendor, a purveyor known for making super, super-premium ice 
cream (it's thicker and creamier than other ice creams because we don't whip excess air into our product, and 
we use just the right amount of butterfat to ensure that every spoonful tastes rich and delicious). ¿ is particular 
ice cream has been the subject of much desire-we think that's partly because it's the best Pumpkin Ice Cream 
we've ever tasted, and partly because you can only get it for a few short months each year. Perhaps there's truth 
to the whole absence makes the heart grow fonder thing a¿ er all.

Pilgrim Joe's Pumpkin Ice Cream is made with 20% pure pumpkin puree, 80% super premium ice cream and a 
blend of warm, seasonal spices like nutmeg, cinnamon, ginger and a hint of cloves. ¿ at's 100%+ of smooth, rich 
pumpkin creaminess. Scoop it into a bowl and go to town. Or¿ get creative and make a Pumpkin Ice Cream Pie 
with a ginger snap crust, or a Pumpkin Pie Parfait with So¿ -baked Snickerdoodles [sku 94075], Organic Canned 
Pumpkin [sku 66573], Pumpkin Pie Spice [sku 11364] & Pumpkin Pie Ice Cream.

True to our history, we only carry Pumpkin Ice Cream seasonally, so as the season goes, so goes Pilgrim Joe's. 
And true to our philosophy, it represents a terri¿ c value at $3.99 for a one quart container, the same price as last 
year (and the year before, and the year before¿).",95253,,1 Qt,,Pumpkin Ice Cream,4.99,,,https://www.traderjoes.com/content/dam/trjo/products/m20604/95253.png,,,,https://www.traderjoes.com/home/products/pdp/pumpkin-ice-cream-095253,,,,,,,,"{item_title:Pumpkin Ice Cream,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:107,name:Cool Desserts,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20604/95253.png,primary_image_meta:{url:/content/dam/trjo/products/m20604/95253.png,metadata:{\src\:\/content/dam/trjo/products/m20604/95253.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20604/95253.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20604/95253.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20604/95253.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20604/95253.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Pumpkin Ice Cream\,\srcOriginal\:\/content/dam/trjo/products/m20604/95253.png\},__typename:ImageWithMeta},sales_size:1,sales_uom_description:Qt,price_range:{minimum_price:{final_price:{currency:USD,value:4.99,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Fall Faves,Gild The Lily,Stuff of Dreams,Treat Yourself],item_characteristics:[Kosher],__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
