description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"Rtb Mini Raspberry Roll is part of our Frozen Pastry & Dough category. It is classified under the sub-category 'Frozen Pastry & Dough' and is produced by BRIDOR. This product is available in 150x35 GR Case packaging and is suitable for Frozen storage. Please note that this product originates from France, distributed by Chefs' Warehouse.",Rtb Mini Raspberry Roll,10446794,150x35 GR Case packaging,150x35 GR Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10446794_0.jpg,,,,https://www.chefswarehouse.com/products/10446794/,BRIDOR,Bakery & Bread,Tortillas & Wraps,,BRIDOR,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10446794_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":"""",""country_of_origin"":""France"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Tortillas & Wraps"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10446794-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""150x35 GR Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10446794""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10446794-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""150x35 GR Case""}}],""businessUnit"":""200001""}]}"
"A Portuguese egg custard tart pastry, optionally dusted with cinnamon.",Pastel De Nata,1095724,72x2.1 Oz Case packaging,72x2.1 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/1095724_0.jpg,,,,https://www.chefswarehouse.com/products/1095724/,LE CHIC PATISSIER,Bakery & Bread,Croissants,,OVERSEAS FOOD TRADING LTD,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/1095724_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Croissants"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_1095724-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""72x2.1 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1095724""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1095724-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""72x2.1 Oz Case""}}],""businessUnit"":""200001""}]}"
Mini Apple Danish,Mini Apple Danish,QZ120958,80x45 GR Case packaging,80x45 GR Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/qz120958_0.jpg,,,,https://www.chefswarehouse.com/products/QZ120958/,BRIDOR,Bakery & Bread,Sweeteners,,BRIDOR,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/qz120958_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":"""",""country_of_origin"":""Canada"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Sweeteners"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_QZ120958-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""80x45 GR Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""QZ120958""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_QZ120958-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""80x45 GR Case""}}],""businessUnit"":""200001""}]}"
"Rtb Large Perfect Chocolatine is part of our Frozen Pastry & Dough category. It is classified under the sub-category 'Frozen Pastry & Dough' and is produced by BRIDOR. This product is available in 60x80 GR Case packaging and is suitable for Frozen storage. Please note that this product originates from Canada / USA, distributed by Chefs' Warehouse.",Rtb Large Perfect Chocolatine,QZ119468,60x80 GR Case packaging,60x80 GR Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/qz119468_0.jpg,,,,https://www.chefswarehouse.com/products/QZ119468/,BRIDOR,Bakery & Bread,Baking Mixes,,BRIDOR,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/qz119468_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":"""",""country_of_origin"":""Canada / USA"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Baking Mixes"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_QZ119468-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""60x80 GR Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""QZ119468""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_QZ119468-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""60x80 GR Case""}}],""businessUnit"":""200001""}]}"
"Ready to Bake Small Cheese Danish is part of our Frozen Pastry & Dough category. It is classified under the sub-category 'Frozen Pastry & Dough' and is produced by LE COQ CUISINE. This product is available in 6 x 750 Oz Case packaging and is suitable for Frozen storage. Please note that this product originates from PEND, distributed by Chefs' Warehouse.",Ready to Bake Small Cheese Danish,932518N,6 x 750 Oz Case packaging,6 x 750 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/932518n_0.jpg,,,,https://www.chefswarehouse.com/products/932518N/,LECOQ CUISINE,Bakery & Bread,Cheesecake,,LE COQ CUISINE,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/932518n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Cheesecake"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_932518N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 750 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""932518N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_932518N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 750 Oz Case""}}],""businessUnit"":""200001""}]}"
"Indulge in the blissful combination of light, fluffy pastry and luscious caramel. A soft and airy dough enveloping a sumptuous 24% caramel filling. Satisfy your sweet cravings with these irresistible treats, perfect for any occasion.",Caramel Mini Beignet,1101407,1x175 Count Case packaging,1x175 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/1101407_0.jpg,,,,https://www.chefswarehouse.com/products/1101407/,LES DELICES,Bakery & Bread,Cheesecake,,MADEMOISELLE DESSERTS TINCQUES,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/1101407_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":"""",""country_of_origin"":""France"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Cheesecake"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_1101407-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x175 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1101407""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1101407-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x175 Count Case""}}],""businessUnit"":""200001""}]}"
"Ready To Bake Large Plain Butter Danish is part of our Frozen Pastry & Dough category. It is classified under the sub-category 'Frozen Pastry & Dough' and is produced by BRIDOR. This product is available in 48x100 GR Case packaging and is suitable for Frozen storage. Please note that this product originates from Canada, distributed by Chefs' Warehouse.",Ready To Bake Large Plain Butter Danish,10457506,48x100 GR Case packaging,48x100 GR Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10457506_0.jpg,,,,https://www.chefswarehouse.com/products/10457506/,BRIDOR,Bakery & Bread,Breakfast Breads & Pastries,,BRIDOR,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10457506_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":"""",""country_of_origin"":""Canada"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Breakfast Breads & Pastries"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10457506-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""48x100 GR Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10457506""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10457506-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""48x100 GR Case""}}],""businessUnit"":""200001""}]}"
"P&B Half-Block Danish Dough  is part of our Frozen Pastry & Dough category. It is classified under the sub-category 'Frozen Pastry & Dough' and is produced by BRIDOR USA. This product is available in 2x152 Oz Case packaging and is suitable for Frozen storage. Please note that this product originates from United States, distributed by Chefs' Warehouse.",P&B Half-Block Danish Dough,F301N,2x152 Oz Case packaging,2x152 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/f301n_0.jpg,,,,https://www.chefswarehouse.com/products/F301N/,LECOQ CUISINE,Bakery & Bread,Croissants,,BRIDOR USA,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/f301n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Croissants"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_F301N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""2x152 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""F301N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_F301N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2x152 Oz Case""}}],""businessUnit"":""200001""}]}"
All butter chocolate croissant. Made with top quality chocolate.,Proof and Bake Large Chocolate Croissant,FC605,154 x 2.88 Oz Case packaging,154 x 2.88 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/fc605_0.jpg,1.09E+12,,,https://www.chefswarehouse.com/products/FC605/,LECOQ CUISINE,Bakery & Bread,Breakfast Breads & Pastries,,LE COQ CUISINE,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/fc605_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Breakfast Breads & Pastries"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_FC605-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""154 x 2.88 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""FC605""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_FC605-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""154 x 2.88 Oz Case""}}],""businessUnit"":""200001""}]}"
Large Raisins Roll,Large Raisin Swirl,10817217,1x72 Count Case packaging,1x72 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10817217_0.jpg,,,,https://www.chefswarehouse.com/products/10817217/,LE CHIC PATISSIER,Bakery & Bread,Sweeteners,,LE CHIC PATISSIER,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10817217_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":"""",""country_of_origin"":""France"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Sweeteners"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10817217-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x72 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10817217""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10817217-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x72 Count Case""}}],""businessUnit"":""200001""}]}"
RTCHOL96,Le Coq Rtb Choc Twist 3.35oz,929375,96x3.35 Oz packaging,96x3.35 Oz,,,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/929375_0.jpg,,,,https://www.chefswarehouse.com/products/929375/,LECOQ CUISINE,Bakery & Bread,Croissants,,LE COQ CUISINE,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/929375_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Croissants"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_929375-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""96x3.35 Oz"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""929375""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_929375-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""96x3.35 Oz""}}],""businessUnit"":""200001""}]}"
"Croissant Lecoq Dbl Choc is part of our Frozen Pastry & Dough category. It is classified under the sub-category 'Frozen Pastry & Dough' and is produced by LECOQ CUISINE. This product is available in 1x100 Count Case packaging and is suitable for Frozen storage. Please note that this product originates from United States, distributed by Chefs' Warehouse.",Croissant Lecoq Dbl Choc,10465021,1x100 Count Case packaging,1x100 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10465021_0.jpg,,,,https://www.chefswarehouse.com/products/10465021/,LECOQ CUISINE,Bakery & Bread,Pies,,LECOQ CUISINE,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10465021_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Pies"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10465021-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x100 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10465021""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10465021-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x100 Count Case""}}],""businessUnit"":""200001""}]}"
RCRSTL56,Large Straight Croissant,931864,56x3 Oz Case packaging,56x3 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/931864_0.jpg,,,,https://www.chefswarehouse.com/products/931864/,LECOQ CUISINE,Bakery & Bread,Cheesecake,,LE COQ CUISINE,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/931864_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Cheesecake"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_931864-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""56x3 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""931864""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_931864-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""56x3 Oz Case""}}],""businessUnit"":""200001""}]}"
"Ready-To-Bake Bistro Margherita   is part of our Frozen Pastry & Dough category. It is classified under the sub-category 'Frozen Pastry & Dough' and is produced by BRIDOR. This product is available in 36x110 GR Case packaging and is suitable for Frozen storage. Please note that this product originates from PEND, distributed by Chefs' Warehouse.",Ready-To-Bake Bistro Margherita,10332463,36x110 GR Case packaging,36x110 GR Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10332463_0.jpg,,,,https://www.chefswarehouse.com/products/10332463/,BRIDOR,Bakery & Bread,Sheet Dough,,BRIDOR,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10332463_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Sheet Dough"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10332463-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""36x110 GR Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10332463""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10332463-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""36x110 GR Case""}}],""businessUnit"":""200001""}]}"
"Croissant mini ham & chs rtb is part of our Frozen Pastry & Dough category. It is classified under the sub-category 'Frozen Pastry & Dough' and is produced by C'EST GOURMET. This product is available in 100x1.15 Oz Case packaging and is suitable for Frozen storage. Please note that this product originates from PEND, distributed by Chefs' Warehouse.",Croissant mini ham & chs rtb,1109241,100x1.15 Oz Case packaging,100x1.15 Oz Case,,,,,https://www.chefswarehouse.comundefined,,,,https://www.chefswarehouse.com/products/1109241/,C'EST GOURMET,Bakery & Bread,Pastry Shells,,C'EST GOURMET,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Pastry Shells"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_1109241-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""100x1.15 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1109241""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1109241-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""100x1.15 Oz Case""}}],""businessUnit"":""200001""}]}"
"CROISSANT LCQ SAVORY MINI MIX is part of our Frozen Pastry & Dough category. It is classified under the sub-category 'Frozen Pastry & Dough' and is produced by LE COQ CUISINE. This product is available in 1x90 Count Case packaging and is suitable for Frozen storage. Please note that this product originates from PEND, distributed by Chefs' Warehouse.",CROISSANT LCQ SAVORY MINI MIX,10469339,1x90 Count Case packaging,1x90 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10469339_0.jpg,,,,https://www.chefswarehouse.com/products/10469339/,LECOQ CUISINE,Bakery & Bread,Leaveners & Stabilizers,,LE COQ CUISINE,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10469339_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Leaveners & Stabilizers"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10469339-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x90 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10469339""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10469339-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x90 Count Case""}}],""businessUnit"":""200001""}]}"
