description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"A barista quality chai concentrate.  Make the perfect chai latte that is just lightly-sweetened yet perfectly balanced. Brewed in small-batches with single origin & direct trade spices. Ground fresh and slow steeped. Notes of organic black tea, cardamom, ginger, cinnamon, cloves and black peppercorn in every sip.  Quality matters. Our beverages are made with the best ingredients selected for their naturally sweet qualities so we add less sugar. Balancing sweet and spice allows our ingredients to shine. To make a chai latte, Mix equal parts Dona concentrate and milk. Heat, steam or pour over ice.",Masala Chai Concentrate,10919205,,4x64 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/ice-tea-ready-to-drink/10919205_0.jpg,8.70E+11,,,https://www.chefswarehouse.com/products/10919205/,DONA,,,,DONA CHAI LLC,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/ice-tea-ready-to-drink/10919205_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Ice Tea Ready to Drink"",""sub-category"":""Tea"",""sub-sub-category"":""Ice Tea Ready to Drink"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Sports Drinks"",""product_variants"":[{""code"":""JDE_10919205-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""4x64 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10919205""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10919205-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x64 Oz Case""}}],""businessUnit"":""200001""}]}"
Mint Peppermint Tea is a Syrups product in the Beverage category.,Mint Peppermint Tea,GT112N,,6 x 20 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt112n_0.jpg,70177067779,,,https://www.chefswarehouse.com/products/GT112N/,TWININGS TEA,,,,TWININGS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt112n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Syrups"",""product_variants"":[{""code"":""JDE_GT112N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 20 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GT112N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GT112N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 20 Count Case""}}],""businessUnit"":""200001""}]}"
"Ceylon Dimbulla, Uva and carefully chosen Indian teas are fused within the Steven Smith Teamaker No. 55 Lord Bergamot Full-Leaf Blended Black Tea, resulting in a medium- to full-bodied, reddish tea that is enhanced by the refined scent of Italian bergamot",No. 55 Lord Bergamot Full Leaf Tea,400589,,100 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/400589_0.jpg,,,,https://www.chefswarehouse.com/products/400589/,STEVEN SMITH TEAMAKE,,,,STEVEN SMITH TEA,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/400589_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Tea"",""product_variants"":[{""code"":""JDE_400589-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""100 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""400589""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_400589-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""100 Count Case""}}],""businessUnit"":""200001""}]}"
Green Tea is a Water product in the Beverage category.,Green Tea,79549,,6x20Count,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/79549_0.jpg,70177176365,,,https://www.chefswarehouse.com/products/79549/,TWININGS TEA,,,,TWININGS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/79549_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Water"",""product_variants"":[{""code"":""JDE_79549-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x20Count"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""79549""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_79549-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x20Count""}}],""businessUnit"":""200001""}]}"
Earl Grey Tea is a Cocoa product in the Beverage category.,Earl Grey Tea,GT105N,,6 x 20 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt105n_0.jpg,70177154226,,,https://www.chefswarehouse.com/products/GT105N/,TWININGS TEA,,,,TWININGS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt105n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Cocoa"",""product_variants"":[{""code"":""JDE_GT105N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 20 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GT105N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GT105N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 20 Count Case""}}],""businessUnit"":""200001""}]}"
"A unique refreshing organic herbal tea blended with organic chamomile, organic rosehips, organic lemongrass, organic hibiscus, organic lemon verbena and is topped with organic licorice root.",Chamomile Citron Tea,10866730,,1x40 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/10866730_0.jpg,,,,https://www.chefswarehouse.com/products/10866730/,TEA FORTE,,,,TEA FORTE,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/10866730_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Coffee"",""product_variants"":[{""code"":""JDE_10866730-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x40 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10866730""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10866730-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x40 Count Case""}}],""businessUnit"":""200001""}]}"
Plain Iced Tea Machine Program,Plain Iced Tea Machine Program,GT119H,,24x3.5 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/loose-leaf-tea/gt119h_0.jpg,6.36E+11,,,https://www.chefswarehouse.com/products/GT119H/,HARNEY & SONS,,,,HARNEY AND SONS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/loose-leaf-tea/gt119h_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Loose-Leaf Tea"",""sub-category"":""Tea"",""sub-sub-category"":""Loose-Leaf Tea"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Dispensed Beverages"",""product_variants"":[{""code"":""JDE_GT119H-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""24x3.5 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GT119H""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GT119H-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""24x3.5 Oz Case""}}],""businessUnit"":""200001""}]}"
Hot Cinnamon Spice Tea is a Healthcare Beverages product in the Beverage category.,Hot Cinnamon Spice Tea,GT166S,,6 x 20 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt166s_0.jpg,6.36E+11,,,https://www.chefswarehouse.com/products/GT166S/,HARNEY & SONS,,,,HARNEY AND SONS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt166s_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Healthcare Beverages"",""product_variants"":[{""code"":""JDE_GT166S-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 20 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GT166S""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GT166S-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 20 Count Case""}}],""businessUnit"":""200001""}]}"
"Rare, exceptional Chung Hao tea, scented with jasmine flowers.",Jasmine Green Tea,10866650,,1x40 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/10866650_0.jpg,,,,https://www.chefswarehouse.com/products/10866650/,TEA FORTE,,,,TEA FORTE,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/10866650_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Juice"",""product_variants"":[{""code"":""JDE_10866650-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x40 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10866650""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10866650-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x40 Count Case""}}],""businessUnit"":""200001""}]}"
"A tried and true classic, our Chinese black tea revitalizes with every sip. Long before they reach us, our full leaves are picked by hand, so that each leaf's sweet character and the bright, rich body remains intact.",Organic Black Iced Tea,932097,,50x1 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/932097_0.jpg,6.36E+11,,,https://www.chefswarehouse.com/products/932097/,HARNEY & SONS,,,,HARNEY AND SONS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/932097_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Organic"",""text"":""Organic"",""abbreviation"":""Organic""},""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Ready to Drink"",""product_variants"":[{""code"":""JDE_932097-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""50x1 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""932097""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_932097-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""50x1 Oz Case""}}],""businessUnit"":""200001""}]}"
"Our award-winning English Breakfast combines the best traditions of builder’s tea with more aristocratic fine teas. Strong and highly caffeinated, this fine tea will start your morning properly, and keep you going throughout the day.",English Breakfast Tea,10866721,,1x40 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/10866721_0.jpg,,,,https://www.chefswarehouse.com/products/10866721/,TEA FORTE,,,,TEA FORTE,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/10866721_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Soft Drinks"",""product_variants"":[{""code"":""JDE_10866721-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x40 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10866721""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10866721-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x40 Count Case""}}],""businessUnit"":""200001""}]}"
Jasmine Dragon Pearl Tea is a Sports Drinks product in the Beverage category.,Jasmine Dragon Pearl Tea,GT158S,,6x20 Count HARNEY,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt158s_0.jpg,6.36E+11,,,https://www.chefswarehouse.com/products/GT158S/,HARNEY & SONS,,,,HARNEY AND SONS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt158s_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Sports Drinks"",""product_variants"":[{""code"":""JDE_GT158S-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x20 Count HARNEY"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GT158S""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GT158S-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x20 Count HARNEY""}}],""businessUnit"":""200001""}]}"
"Steam-fired Fujianese green tea leaves provide the basis for Steven Smith Teamaker No. 96 Jasmine Silver Tip Full-Leaf Blended Green Tea, with fresh jasmine buds giving off an exquisite floral scent that tea aficionados are sure to adore.",No. 96 Jasmine Silver Tip Tea,400586,,100 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/400586_0.jpg,,,,https://www.chefswarehouse.com/products/400586/,STEVEN SMITH TEAMAKE,,,,STEVEN SMITH TEA,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/400586_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Syrups"",""product_variants"":[{""code"":""JDE_400586-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""100 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""400586""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_400586-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""100 Count Case""}}],""businessUnit"":""200001""}]}"
"An exceptional blend of stunningly superb Organic Assam tea leaves infused with cold-pressed Italian Bergamot oil from the citrus fruit grown in Calabria, Italy.",Earl Grey Tea,10866756,,1x40 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/10866756_0.jpg,,,,https://www.chefswarehouse.com/products/10866756/,TEA FORTE,,,,TEA FORTE,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/10866756_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Tea"",""product_variants"":[{""code"":""JDE_10866756-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x40 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10866756""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10866756-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x40 Count Case""}}],""businessUnit"":""200001""}]}"
English Breakfast Tea is a Water product in the Beverage category.,English Breakfast Tea,GT110N,,6x20'S PER Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt110n_0.jpg,70177154196,,,https://www.chefswarehouse.com/products/GT110N/,TWININGS TEA,,,,TWININGS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt110n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Water"",""product_variants"":[{""code"":""JDE_GT110N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x20'S PER Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GT110N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GT110N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x20'S PER Case""}}],""businessUnit"":""200001""}]}"
"For the connoisseur we offer Earl Grey Supreme, which uses a higher grade of teas with the addition of Silver Tips. Most of our customers never go back to our regular Earl Grey once they taste the Supreme. If you love bergamot and fine tea, this is the blend for you!",Earl Grey Supreme Loose Tea,913800,,2 x 16 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/ice-tea-ready-to-drink/913800_0.jpg,,,,https://www.chefswarehouse.com/products/913800/,HARNEY & SONS,,,,HARNEY AND SONS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/ice-tea-ready-to-drink/913800_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Loose-Leaf Tea"",""sub-category"":""Loose-Leaf Tea"",""sub-sub-category"":""Ice Tea Ready to Drink"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Cocoa"",""product_variants"":[{""code"":""JDE_913800-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""2 x 16 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""913800""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_913800-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2 x 16 Oz Case""}}],""businessUnit"":""200001""}]}"
Passion Fruit Iced Tea Bag is a Coffee product in the Beverage category.,Passion Fruit Iced Tea Bag,GT116H,,50 x 1 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt116h_0.jpg,6.36E+11,,,https://www.chefswarehouse.com/products/GT116H/,HARNEY & SONS,,,,HARNEY AND SONS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/gt116h_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Coffee"",""product_variants"":[{""code"":""JDE_GT116H-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""50 x 1 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GT116H""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GT116H-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""50 x 1 Oz Case""}}],""businessUnit"":""200001""}]}"
"Combines the citrus oil from lemon peel and the brisk, refreshing characteristics from organic peppermint into a surprisingly soothing blend.",Citrus Mint Tea,10866748,,1x40 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/10866748_0.jpg,,,,https://www.chefswarehouse.com/products/10866748/,TEA FORTE,,,,TEA FORTE,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/tea-bags/10866748_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Tea Bags"",""sub-category"":""Tea"",""sub-sub-category"":""Tea Bags"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Dispensed Beverages"",""product_variants"":[{""code"":""JDE_10866748-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x40 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10866748""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10866748-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x40 Count Case""}}],""businessUnit"":""200001""}]}"
