description,name,sku,pack,size,gtin,name,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"This limited-edition cheese is named after one of our favorite swimming spots on the Tomales Bay. It is an elegant triple cream cheese which coats your tongue with a rich, smooth, buttery flavor that carries an earthy hint of white mushrooms. It is made from unblended, organic, single-herd milk from Straus Family Creamery",Heart's Desire Organic Cheese,10815203,,6x8 Oz Case CW,,Heart's Desire Organic Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/brie-triple-crème-/10815203_0.jpg,9.09E+13,,,https://www.chefswarehouse.com/products/10815203/,COWGIRL CREAMERY,,,,COWGIRL CREAMERY,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/brie-triple-crème-/10815203_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Organic"",""text"":""Organic"",""abbreviation"":""Organic""},""category"":""Brie & Triple Crème"",""sub-category"":""Cheese"",""sub-sub-category"":""Brie & Triple Crème"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_10815203-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x8 Oz Case CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10815203""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10815203-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x8 Oz Case CW""}}],""businessUnit"":""200001""}]}"
Pecorino Bianco Sardo Cheese,Pecorino Bianco Sardo Cheese,930338,,1x15 LB Case,,Pecorino Bianco Sardo Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/930338_0.jpg,,,,https://www.chefswarehouse.com/products/930338/,MITICA,,,,MITICA,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/930338_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Italian Style Cheeses"",""sub-category"":""Cheese"",""sub-sub-category"":""Italian Style Cheeses"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_930338-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x15 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""930338""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_930338-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x15 LB Case""}}],""businessUnit"":""200001""}]}"
"Chaumes is a rather popular cheese among modern French varieties, in particular with children. It is a soft pale cheese with a rich full-bodied flavour and smooth creamy and quite rubbery texture. Its aroma is generated by the cheese's bright tangerine-orange soft rind. The rind appears after several washings of the crust, along with brushing with some ferments.",Chaumes Cheese,BC430092,,2x4.4 LB BC,,Chaumes Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/swiss-alpine-style-/bc430092_0.jpg,1.93E+15,,,https://www.chefswarehouse.com/products/BC430092/,CHAUMES,,,,CHAUMES,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/swiss-alpine-style-/bc430092_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Swiss & Alpine Style"",""sub-category"":""Cheese"",""sub-sub-category"":""Swiss & Alpine Style"",""supplier_name"":"""",""country_of_origin"":""France"",""product_variants"":[{""code"":""JDE_BC430092-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""2x4.4 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BC430092""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BC430092-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2x4.4 LB BC""}}],""businessUnit"":""200001""},{""code"":""JDE_BC430092-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""2x4.4 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BC430092""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BC430092-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2x4.4 LB BC""}}],""businessUnit"":""200001""}]}"
"A washed-rind buffalo milk cheese made in the style of Taleggio, it has a rind that ranges from pale pinkish red to oatmeal colored and drier.",CHS Quadrello Di Bufala,NWC4102N,,1x5 LB Case CW,,CHS Quadrello Di Bufala,,,,https://www.chefswarehouse.com/siteassets/pim-images/mozzarella-burrata-/nwc4102n_0.jpg,,,,https://www.chefswarehouse.com/products/NWC4102N/,FOREVER CHEESE,,,,"FOREVER CHEESE, INC.",Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/mozzarella-burrata-/nwc4102n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Mozzarella & Burrata"",""sub-category"":""Cheese"",""sub-sub-category"":""Mozzarella & Burrata"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_NWC4102N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x5 LB Case CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""NWC4102N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_NWC4102N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x5 LB Case CW""}}],""businessUnit"":""200001""}]}"
Valencay Goat Cheese,Valencay Goat Cheese,BC430032,,6x8.8 Oz,,Valencay Goat Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/goat-cheese-/bc430032_0.jpg,3.37E+12,,,https://www.chefswarehouse.com/products/BC430032/,JACQUIN,,,,JACQUIN,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/goat-cheese-/bc430032_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Goat Cheese"",""sub-category"":""Cheese"",""sub-sub-category"":""Goat Cheese"",""supplier_name"":"""",""country_of_origin"":""France"",""product_variants"":[{""code"":""JDE_BC430032-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x8.8 Oz"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BC430032""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BC430032-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x8.8 Oz""}}],""businessUnit"":""200001""}]}"
"CHEESE, CHAMPIGNON BRIE",Champignon Mushroom Brie,10360931,,2x4.8 LB BC CW,,Champignon Mushroom Brie,,,,https://www.chefswarehouse.com/siteassets/pim-images/brie-triple-crème-/10360931_0.jpg,,,,https://www.chefswarehouse.com/products/10360931/,CHAMPIGNON,,,,KASEREI CHAMPIGNON,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/brie-triple-crème-/10360931_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Brie & Triple Crème"",""sub-category"":""Cheese"",""sub-sub-category"":""Brie & Triple Crème"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_10360931-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""2x4.8 LB BC CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10360931""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10360931-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2x4.8 LB BC CW""}}],""businessUnit"":""200001""},{""code"":""JDE_10360931-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""2x4.8 LB BC CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10360931""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10360931-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2x4.8 LB BC CW""}}],""businessUnit"":""200001""}]}"
"A smooth, fresh Italian cow's milk cheese.",Young Fresco D.O.C. Asiago Cheese,BC400140,,30 LB Case,,Young Fresco D.O.C. Asiago Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/bc400140_0.jpg,3.80E+15,,,https://www.chefswarehouse.com/products/BC400140/,IL FORTETO,,,,COOPERATIVA AGRICOLA IL FORTETO,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/bc400140_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Italian Style Cheeses"",""sub-category"":""Cheese"",""sub-sub-category"":""Italian Style Cheeses"",""supplier_name"":"""",""country_of_origin"":""Italy"",""product_variants"":[{""code"":""JDE_BC400140-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""30 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BC400140""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BC400140-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""30 LB Case""}}],""businessUnit"":""200001""}]}"
Fiorella di Tomino,Fiorella Di Timino Cheese,1100698,,2x2.6 LB BC CW,,Fiorella Di Timino Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/brie-triple-crème-/1100698_0.jpg,,,,https://www.chefswarehouse.com/products/1100698/,FIORELLA,,,,CHAMPIGNON NORTH AMERICA INC,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/brie-triple-crème-/1100698_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Brie & Triple Crème"",""sub-category"":""Cheese"",""sub-sub-category"":""Brie & Triple Crème"",""supplier_name"":"""",""country_of_origin"":""Germany"",""product_variants"":[{""code"":""JDE_1100698-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""2x2.6 LB BC CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1100698""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1100698-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2x2.6 LB BC CW""}}],""businessUnit"":""200001""},{""code"":""JDE_1100698-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""2x2.6 LB BC CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1100698""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1100698-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2x2.6 LB BC CW""}}],""businessUnit"":""200001""}]}"
,Chs Reggiano 36 Mo,1096246,,1x80 LB Case CW,,Chs Reggiano 36 Mo,,,,https://www.chefswarehouse.comundefined,,,,https://www.chefswarehouse.com/products/1096246/,AMBROSI,,,,AMBROSI FOOD USA CORPORATION,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Italian Style Cheeses"",""sub-category"":""Italian Style Cheeses"",""sub-sub-category"":""Loaves, Slices, & Shreds"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_1096246-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x80 LB Case CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1096246""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1096246-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x80 LB Case CW""}}],""businessUnit"":""200001""}]}"
,Vegetarian Parmesan Cheese,75378,,1x24 LB Piece CW,,Vegetarian Parmesan Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/75378_0.jpg,9.00E+13,,,https://www.chefswarehouse.com/products/75378/,BELGIOIOSO,,,,BEGIOIOSO CHEESE,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/75378_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Italian Style Cheeses"",""sub-category"":""Cheese"",""sub-sub-category"":""Italian Style Cheeses"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_75378-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""1x24 LB Piece CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""75378""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_75378-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""PC""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x24 LB Piece CW""}}],""businessUnit"":""200001""}]}"
"Reggianito is extremely similar to Parmigiano-Reggiano, with the main difference being the location of where the cheese is made.",CHS REGGIANITO WHL,1105334,,1x10 LB CW,,CHS REGGIANITO WHL,,,,https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/1105334_0.jpg,,,,https://www.chefswarehouse.com/products/1105334/,PRIMA,,,,ATALANTA CORP,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/1105334_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Italian Style Cheeses"",""sub-category"":""Cheese"",""sub-sub-category"":""Italian Style Cheeses"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_1105334-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x10 LB CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1105334""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1105334-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x10 LB CW""}}],""businessUnit"":""200001""}]}"
"Serve traditional cheddar flavor with a chili pepper kick, but without the dairy! Pre-sliced product in convenient food service packaging, perfect for hot, cold and grilled sandwiches, burgers, deli trays, buffets and more! Great for melting, ideal for hot grilled sandwiches, burgers, and more!",Vegan Hot Pepper Cheddar Cheese Slices,10864208,,5x2.2 LB BC,,Vegan Hot Pepper Cheddar Cheese Slices,,,,"https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/10864208_0.jpg",1.08E+13,,,https://www.chefswarehouse.com/products/10864208/,VIOLIFE,,,,UPFIELD,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/10864208_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Cheddar"",""sub-category"":""Cheddar"",""sub-sub-category"":""Loaves, Slices, & Shreds"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_10864208-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""5x2.2 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10864208""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10864208-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""5x2.2 LB BC""}}],""businessUnit"":""200001""},{""code"":""JDE_10864208-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""5x2.2 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10864208""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10864208-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""5x2.2 LB BC""}}],""businessUnit"":""200001""}]}"
,CHS SWISS THE OLD WITCH,1101286,,1x13 LB Case CW,,CHS SWISS THE OLD WITCH,,,,https://www.chefswarehouse.com/siteassets/pim-images/swiss-alpine-style-/1101286_0.jpg,,,,https://www.chefswarehouse.com/products/1101286/,OLD WITCH,,,,FOREVER CHEESE,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/swiss-alpine-style-/1101286_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Swiss & Alpine Style"",""sub-category"":""Cheese"",""sub-sub-category"":""Swiss & Alpine Style"",""supplier_name"":"""",""country_of_origin"":""Switzerland"",""product_variants"":[{""code"":""JDE_1101286-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x13 LB Case CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1101286""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1101286-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x13 LB Case CW""}}],""businessUnit"":""200001""}]}"
"The ultimate melting cheese, there are few cheeses that go gooey as smoothly as Cabot’s lactose-free Monterey Jack. With its smooth, nutty flavor and distinctive taste, we like to think of this cheese as sharp cheddar’s mild-mannered cousin. Perfect for Southwestern-style cooking, it pairs beautifully with chilies and classic spices like cumin, cilantro, and paprika. Shred it over nachos for a photo-worthy appetizer or sprinkle it atop tacos for a creamy bite.",Montery jack Cheese,918077,,40 LB Piece,,Montery jack Cheese,,,,"https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/918077_0.jpg",78354707395,,,https://www.chefswarehouse.com/products/918077/,CABOT CREAMERY,,,,CABOT CREAMERY COOPERATIVE,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/918077_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Loaves, Slices, & Shreds"",""sub-category"":""Cheese"",""sub-sub-category"":""Loaves, Slices, & Shreds"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_918077-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""40 LB Piece"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""918077""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_918077-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""40 LB Piece""}}],""businessUnit"":""200001""}]}"
"Made from a blend of sheep and cow's milk that is infused with a maple reduction and rolled in pine ash, the result is a buttery ochre paste with a jet black ashed rind that tastes of sweetness, cream, salt, and sheep. Made from pure Jersey Cow milk which gives way to nothing but buttery decadence!",Sappy Ewe,10786596,,9 x 6 Oz Case,,Sappy Ewe,,,,"https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/10786596_0.jpg",8.93E+11,,,https://www.chefswarehouse.com/products/10786596/,NETTLE MEADOW,,,,NETTLE MEADOW,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/10786596_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Brie & Triple Crème"",""sub-category"":""Brie & Triple Crème"",""sub-sub-category"":""Loaves, Slices, & Shreds"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_10786596-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""9 x 6 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10786596""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10786596-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""9 x 6 Oz Case""}}],""businessUnit"":""200001""}]}"
Briette Smoky,Briette Smoky Cream Cheese,1100704,,10x4.4 Oz Case,,Briette Smoky Cream Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/brie-triple-crème-/1100704_0.jpg,,,,https://www.chefswarehouse.com/products/1100704/,BRIETTE,,,,CHAMPIGNON NORTH AMERICA INC,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/brie-triple-crème-/1100704_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Brie & Triple Crème"",""sub-category"":""Cheese"",""sub-sub-category"":""Brie & Triple Crème"",""supplier_name"":"""",""country_of_origin"":""Germany"",""product_variants"":[{""code"":""JDE_1100704-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""10x4.4 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1100704""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1100704-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""10x4.4 Oz Case""}}],""businessUnit"":""200001""}]}"
